t,Norm_0,AvgX_0,Norm_1,AvgX_1,Norm_2,AvgX_2,Norm_3,AvgX_3,Norm_4,AvgX_4
1326,0.424444,125.116,0.378037,111.437,0.0803214,23.6769,0.0302562,8.91884,0.0869414,25.6283
1327,0.414053,121.983,0.380925,112.224,0.0867419,25.5548,0.0292388,8.61398,0.0890412,26.2322
1328,0.406404,119.661,0.381929,112.455,0.0928394,27.3355,0.0281202,8.27966,0.0907077,26.7078
1329,0.401602,118.179,0.381039,112.128,0.0985342,28.9955,0.0269038,7.91693,0.0919211,27.0494
1330,0.399711,117.554,0.378273,111.249,0.103753,30.5135,0.0255962,7.52777,0.0926672,27.2532
1331,0.400751,117.791,0.373673,109.832,0.10843,31.8704,0.0242073,7.11514,0.0929376,27.3167
1332,0.404703,118.883,0.36731,107.898,0.112508,33.0496,0.0227501,6.6829,0.0927295,27.2396
1333,0.4115,120.808,0.359276,105.476,0.115937,34.0367,0.0212406,6.23583,0.0920461,27.0229
1334,0.421039,123.536,0.34969,102.601,0.118676,34.8204,0.0196981,5.77955,0.0908961,26.6695
1335,0.433174,127.021,0.338691,99.3151,0.120697,35.3922,0.0181441,5.32045,0.0892942,26.184
1336,0.447722,131.208,0.326438,95.6651,0.121977,35.7463,0.0166029,4.86562,0.0872604,25.5723
1337,0.464465,136.034,0.313109,91.7041,0.122506,35.8799,0.0151007,4.42273,0.0848197,24.8422
1338,0.483153,141.422,0.298897,87.489,0.122283,35.7931,0.0136654,3.99994,0.0820021,24.0025
1339,0.503507,147.291,0.284008,83.0807,0.121317,35.4889,0.012326,3.60573,0.078842,23.0636
1340,0.525226,153.551,0.268658,78.5428,0.119626,34.973,0.0111126,3.24881,0.0753777,22.0369
1341,0.547987,160.108,0.25307,73.9405,0.117237,34.2536,0.0100554,2.93792,0.071651,20.9346
1342,0.571454,166.862,0.23747,69.3404,0.114185,33.3416,0.00918418,2.68174,0.0677066,19.7701
1343,0.595279,173.712,0.222088,64.8089,0.110514,32.2499,0.00852829,2.4887,0.0635913,18.557
1344,0.619109,180.555,0.207147,60.4117,0.106275,30.9936,0.00811558,2.36681,0.0593538,17.3098
1345,0.642594,187.288,0.192868,56.2126,0.101523,29.5896,0.00797212,2.32353,0.0550436,16.0428
1346,0.665384,193.81,0.179461,52.2727,0.096322,28.0563,0.00812161,2.36563,0.0507108,14.7708
1347,0.687145,200.024,0.167127,48.6496,0.0907379,26.4133,0.00858493,2.49902,0.0464051,13.5082
1348,0.707555,205.836,0.156049,45.3966,0.0848409,24.6812,0.00937963,2.72865,0.0421753,12.2693
1349,0.726311,211.16,0.146397,42.5619,0.0787038,22.8815,0.0105195,3.05834,0.0380686,11.0676
1350,0.743136,215.915,0.138318,40.1877,0.0724009,21.0357,0.0120144,3.49072,0.0341301,9.91635
1351,0.757782,220.03,0.13194,38.3101,0.0660067,19.1658,0.0138694,4.02714,0.0304024,8.82767
1352,0.77003,223.445,0.127365,36.9582,0.0595956,17.2932,0.0160852,4.66755,0.0269244,7.81283
1353,0.779699,226.106,0.124672,36.1537,0.05324,15.4391,0.0186574,5.41048,0.0237318,6.88201
1354,0.786644,227.973,0.123913,35.9107,0.0470104,13.6239,0.0215767,6.25303,0.0208558,6.04413
1355,0.79076,229.019,0.125115,36.2355,0.0409736,11.8667,0.0248285,7.19079,0.0183234,5.30679
1356,0.791984,229.225,0.128274,37.1265,0.0351926,10.1858,0.0283934,8.21792,0.0161565,4.6762
1357,0.790294,228.587,0.133362,38.5741,0.0297251,8.5978,0.0322467,9.32714,0.0143723,4.15709
1358,0.785711,227.114,0.140323,40.5611,0.0246239,7.11765,0.0363592,10.5098,0.0129826,3.75269
1359,0.7783,224.824,0.149074,43.0623,0.0199352,5.7586,0.040697,11.756,0.0119941,3.46469
1360,0.768164,221.75,0.159507,46.0458,0.0156991,4.53194,0.0452219,13.0545,0.0114082,3.29328
1361,0.755448,217.936,0.171491,49.4726,0.0119484,3.44694,0.0498919,14.3931,0.0112211,3.23712
1362,0.740334,213.434,0.184871,53.2974,0.0087091,2.51079,0.0546618,15.7587,0.0114239,3.29343
1363,0.723038,208.309,0.199476,57.4696,0.00599973,1.72854,0.0594832,17.1373,0.0120028,3.45803
1364,0.70381,202.634,0.215113,61.9335,0.00383151,1.10313,0.0643056,18.5143,0.0129395,3.72542
1365,0.682925,196.49,0.231578,66.629,0.00220837,0.635388,0.069077,19.8747,0.0142114,4.08889
1366,0.660686,189.963,0.248651,71.4932,0.00112714,0.324081,0.0737441,21.2032,0.0157921,4.54062
1367,0.637411,183.147,0.266106,76.4604,0.000577748,0.166005,0.0782535,22.4846,0.0176516,5.07185
1368,0.613436,176.139,0.283711,81.4635,0.000543607,0.156089,0.082552,23.7036,0.019757,5.67295
1369,0.589108,169.039,0.301229,86.4347,0.00100203,0.287523,0.0865877,24.8455,0.022073,6.33363
1370,0.564777,161.947,0.318426,91.3068,0.00192474,0.551907,0.0903105,25.896,0.0245621,7.04306
1371,0.540793,154.963,0.33507,96.0136,0.00327841,0.939421,0.0936728,26.8417,0.0271859,7.79006
1372,0.517502,148.187,0.350938,100.491,0.00502534,1.43901,0.0966303,27.6701,0.0299047,8.56324
1373,0.495238,141.714,0.365816,104.679,0.00712406,2.03857,0.0991426,28.3699,0.032679,9.35119
1374,0.474324,135.635,0.379503,108.521,0.00953008,2.72517,0.101174,28.9311,0.0354693,10.1426
1375,0.455058,130.035,0.391815,111.963,0.0121966,3.48524,0.102693,29.3451,0.0382373,10.9265
1376,0.437718,124.993,0.402586,114.961,0.0150752,4.30481,0.103675,29.6051,0.0409459,11.6923
1377,0.422551,120.577,0.411671,117.473,0.0181167,5.1697,0.104102,29.706,0.04356,12.4301
1378,0.409775,116.849,0.418948,119.465,0.0212717,6.06574,0.103959,29.6443,0.0460469,13.1305
1379,0.39957,113.859,0.42432,120.911,0.0244915,6.97894,0.103241,29.4189,0.0483767,13.7851
1380,0.392082,111.646,0.427717,121.793,0.0277285,7.89573,0.10195,29.0303,0.0505228,14.3864
1381,0.387415,110.238,0.429094,122.098,0.0309371,8.80312,0.100092,28.4811,0.052462,14.928
1382,0.385632,109.653,0.428435,121.824,0.0340742,9.68883,0.0976839,27.7759,0.0541748,15.4044
1383,0.386755,109.893,0.425753,120.974,0.0370994,10.5415,0.0947466,26.9214,0.055646,15.8113
1384,0.390763,110.952,0.421087,119.562,0.0399761,11.3507,0.0913094,25.9261,0.0568641,16.1458
1385,0.397593,112.81,0.414506,117.608,0.0426712,12.1072,0.0874074,24.8003,0.0578222,16.406
1386,0.407142,115.435,0.406102,115.141,0.0451561,12.8029,0.0830825,23.5561,0.0585172,16.5912
1387,0.419265,118.786,0.395996,112.193,0.0474063,13.4311,0.078382,22.2072,0.0589506,16.7019
1388,0.433783,122.809,0.38433,108.809,0.0494018,13.9863,0.0733585,20.7687,0.0591274,16.7397
1389,0.450478,127.443,0.371268,105.034,0.0511275,14.4642,0.0680694,19.2572,0.059057,16.7075
1390,0.469105,132.614,0.356995,100.921,0.0525728,14.8622,0.0625759,17.69,0.058752,16.609
1391,0.489387,138.246,0.34171,96.5291,0.0537316,15.1786,0.0569428,16.0857,0.0582285,16.4489
1392,0.511025,144.252,0.32563,91.9184,0.0546024,15.4131,0.051237,14.4631,0.0575056,16.2326
1393,0.533701,150.54,0.308979,87.1534,0.0551879,15.5668,0.0455273,12.8418,0.0566049,15.9665
1394,0.557079,157.017,0.291992,82.3004,0.0554945,15.6416,0.0398834,11.2415,0.0555504,15.6573
1395,0.580817,163.586,0.274907,77.4269,0.0555328,15.6406,0.0343749,9.68158,0.0543675,15.3125
1396,0.604566,170.146,0.257964,72.6003,0.0553161,15.5679,0.0290703,8.1814,0.0530833,14.9395
1397,0.627975,176.601,0.241402,67.8877,0.0548611,15.4282,0.0240365,6.75962,0.0517254,14.5464
1398,0.650702,182.854,0.225452,63.3541,0.0541867,15.227,0.0193378,5.43411,0.0503218,14.1409
1399,0.672412,188.811,0.210339,59.0623,0.0533137,14.9703,0.0150348,4.22173,0.0489005,13.7311
1400,0.692787,194.384,0.196275,55.0713,0.0522647,14.6645,0.0111841,3.13806,0.0474886,13.3244
1401,0.711528,199.489,0.18346,51.4361,0.0510631,14.3164,0.00783703,2.19725,0.0461122,12.9283
1402,0.728359,204.051,0.172072,48.2064,0.049733,13.9328,0.00503931,1.41177,0.044796,12.5497
1403,0.743034,208.002,0.162274,45.4264,0.0482985,13.5205,0.00283033,0.79231,0.0435625,12.1947
1404,0.755338,211.282,0.154204,43.1338,0.0467835,13.0862,0.0012426,0.347578,0.0424322,11.8691
1405,0.765089,213.844,0.147976,41.3597,0.045211,12.6366,0.000301296,0.0842127,0.0414227,11.5777
1406,0.772144,215.648,0.14368,40.1275,0.043603,12.1776,2.39024e-05,0.00667557,0.0405489,11.3247
1407,0.776401,216.667,0.141377,39.4535,0.0419798,11.7151,0.000419932,0.117189,0.0398224,11.1131
1408,0.777796,216.886,0.141102,39.3457,0.0403601,11.2543,0.00149077,0.415695,0.0392515,10.9452
1409,0.776309,216.301,0.14286,39.8046,0.0387606,10.7998,0.00322958,0.899849,0.0388414,10.8223
1410,0.771961,214.919,0.146629,40.8225,0.0371957,10.3555,0.0056214,1.56504,0.0385933,10.7446
1411,0.764815,212.761,0.152359,42.384,0.0356772,9.92491,0.00864323,2.40443,0.0385054,10.7117
1412,0.754977,209.857,0.159971,44.4663,0.034215,9.51055,0.0122643,3.40904,0.0385723,10.7217
1413,0.742591,206.249,0.169362,47.0389,0.032816,9.1144,0.0164465,4.56788,0.0387853,10.7723
1414,0.727836,201.989,0.180401,50.065,0.0314849,8.7377,0.0211445,5.86802,0.0391327,10.8601
1415,0.710931,197.139,0.192938,53.5012,0.0302242,8.38106,0.0263069,7.29481,0.0395999,10.9809
1416,0.692121,191.768,0.206799,57.2985,0.0290338,8.04448,0.0318762,8.83202,0.0401697,11.1299
1417,0.671683,185.955,0.221792,61.4029,0.0279119,7.72737,0.0377898,10.4621,0.0408227,11.3017
1418,0.649916,179.782,0.23771,65.7563,0.0268547,7.42866,0.0439809,12.1662,0.0415377,11.4903
1419,0.62714,173.34,0.254332,70.297,0.0258571,7.14685,0.050379,13.9246,0.0422919,11.6894
1420,0.603687,166.721,0.271428,74.9608,0.0249125,6.88012,0.0569109,15.7172,0.0430614,11.8923
1421,0.579903,160.021,0.28876,79.6819,0.0240134,6.62638,0.0635018,17.523,0.0438219,12.0924
1422,0.556136,153.336,0.306088,84.3939,0.0231519,6.38339,0.0700759,19.3212,0.0445488,12.2829
1423,0.532734,146.763,0.323171,89.0302,0.0223197,6.14886,0.0765575,21.0908,0.0452179,12.4571
1424,0.510043,140.395,0.339771,93.5257,0.0215087,5.92052,0.0828719,22.8114,0.0458057,12.6085
1425,0.488395,134.324,0.355657,97.8172,0.0207113,5.69626,0.0889463,24.4631,0.0462901,12.7313
1426,0.468109,128.637,0.370609,101.844,0.0199204,5.47416,0.0947109,26.0268,0.0466505,12.8197
1427,0.449483,123.416,0.384418,105.551,0.0191303,5.25264,0.100099,27.4845,0.0468685,12.8688
1428,0.432793,118.733,0.396892,108.884,0.0183365,5.03047,0.10505,28.8195,0.0469281,12.8743
1429,0.418285,114.656,0.407856,111.797,0.0175364,4.80689,0.109506,30.0167,0.0468161,12.8327
1430,0.406174,111.242,0.417157,114.25,0.0167288,4.58165,0.113418,31.0626,0.0465223,12.7414
1431,0.39664,108.539,0.424665,116.207,0.0159149,4.35503,0.11674,31.9454,0.0460402,12.5987
1432,0.389826,106.583,0.430273,117.642,0.0150978,4.12792,0.119437,32.6554,0.0453663,12.4037
1433,0.385834,105.401,0.433904,118.533,0.0142829,3.90177,0.121478,33.1851,0.0445011,12.1567
1434,0.384728,105.009,0.435504,118.868,0.0134777,3.67864,0.122842,33.529,0.0434489,11.8591
1435,0.386526,105.409,0.435049,118.641,0.0126919,3.4612,0.123516,33.6838,0.0422175,11.5131
1436,0.391206,106.593,0.432544,117.856,0.0119375,3.25263,0.123494,33.6486,0.0408186,11.122
1437,0.398705,108.542,0.428022,116.523,0.0112279,3.05665,0.122778,33.4246,0.0392675,10.69
1438,0.408917,111.225,0.421542,114.659,0.0105788,2.87743,0.12138,33.0153,0.0375827,10.2225
1439,0.421697,114.601,0.413191,112.29,0.0100069,2.7195,0.119318,32.4262,0.0357863,9.72536
1440,0.436863,118.619,0.403084,109.447,0.00953035,2.58772,0.116619,31.665,0.0339029,9.20547
1441,0.454199,123.218,0.391356,106.169,0.00916797,2.48714,0.113317,30.7414,0.03196,8.6703
1442,0.473454,128.328,0.378167,102.501,0.00893909,2.42291,0.109452,29.6667,0.0299871,8.12791
1443,0.494354,133.875,0.363696,98.4916,0.0088631,2.40019,0.105071,28.4541,0.0280156,7.58682
1444,0.516596,139.774,0.34814,94.1952,0.00895899,2.42401,0.100226,27.118,0.026078,7.05585
1445,0.539862,145.939,0.33171,89.6699,0.00924496,2.49915,0.0949752,25.6743,0.0242079,6.54404
1446,0.563815,152.278,0.314629,84.9764,0.00973797,2.63007,0.089379,24.1399,0.0224391,6.06045
1447,0.588111,158.697,0.297128,80.1779,0.0104533,2.82074,0.0835024,22.5325,0.020805,5.61407
1448,0.612399,165.103,0.279445,75.3385,0.011404,3.07452,0.0774128,20.8705,0.0193385,5.21365
1449,0.63633,171.4,0.261819,70.5228,0.0126008,3.39412,0.0711792,19.1726,0.018071,4.86755
1450,0.659558,177.496,0.244488,65.7948,0.0140514,3.78143,0.064871,17.4576,0.0170324,4.58363
1451,0.681748,183.301,0.227684,61.2171,0.0157604,4.23747,0.058558,15.7444,0.0162499,4.36909
1452,0.70258,188.73,0.211634,56.85,0.0177285,4.7623,0.0523087,14.0514,0.0157483,4.23037
1453,0.721756,193.704,0.196552,52.7504,0.0199531,5.35497,0.0461899,12.3964,0.015549,4.173
1454,0.738998,198.149,0.18264,48.9716,0.0224272,6.01347,0.0402656,10.7965,0.0156697,4.20155
1455,0.754059,202.002,0.17008,45.562,0.02514,6.73466,0.0345966,9.26792,0.0161243,4.31948
1456,0.766723,205.205,0.159038,42.5648,0.0280764,7.51433,0.0292394,7.82558,0.0169224,4.52909
1457,0.77681,207.712,0.149658,40.0172,0.0312171,8.34715,0.0242459,6.48312,0.0180691,4.8315
1458,0.784175,209.486,0.14206,37.9502,0.0345386,9.22674,0.0196625,5.25269,0.0195646,5.22653
1459,0.788714,210.503,0.136338,36.3876,0.0380139,10.1457,0.0155299,4.14483,0.0214045,5.71273
1460,0.790366,210.746,0.132561,35.3465,0.0416118,11.0955,0.0118823,3.16836,0.0235796,6.28736
1461,0.789108,210.214,0.13077,34.8364,0.0452979,12.0671,0.00874761,2.33031,0.0260757,6.94641
1462,0.784965,208.913,0.13098,34.8595,0.0490347,13.0503,0.00614655,1.63586,0.028874,7.68462
1463,0.777998,206.863,0.133176,35.4103,0.0527823,14.0344,0.00409306,1.08831,0.031951,8.49551
1464,0.768314,204.095,0.137315,36.4763,0.0564983,15.0082,0.002594,0.68907,0.035279,9.37151
1465,0.756057,200.648,0.143329,38.0377,0.0601391,15.9602,0.00164922,0.437682,0.0388261,10.304
1466,0.741409,196.573,0.151123,40.0679,0.0636598,16.8784,0.00125172,0.331874,0.0425569,11.2833
1467,0.724588,191.93,0.160576,42.5336,0.0670153,17.7511,0.00138786,0.367619,0.0464327,12.2992
1468,0.705843,186.785,0.171547,45.396,0.0701608,18.5665,0.00203771,0.539234,0.0504119,13.3404
1469,0.68545,181.214,0.183871,48.6105,0.0730524,19.3131,0.00317538,0.839483,0.0544507,14.3953
1470,0.663712,175.298,0.197367,52.128,0.0756481,19.98,0.00476952,1.25971,0.0585037,15.4518
1471,0.640948,169.122,0.211836,55.8954,0.0779079,20.5569,0.00678389,1.79001,0.062524,16.4977
1472,0.617496,162.775,0.227067,59.856,0.0797951,21.0344,0.00917785,2.41933,0.0664645,17.5204
1473,0.593701,156.35,0.242837,63.9508,0.0812767,21.4041,0.0119071,3.13571,0.0702782,18.5077
1474,0.569914,149.939,0.258919,68.1194,0.082324,21.6587,0.0149243,3.92644,0.0739187,19.4473
1475,0.546486,143.635,0.27508,72.3001,0.0829131,21.7923,0.0181797,4.77823,0.0773408,20.3277
1476,0.523764,137.527,0.291086,76.4318,0.0830257,21.8004,0.0216221,5.67742,0.0805017,21.1377
1477,0.502084,131.704,0.306707,80.4538,0.0826491,21.6801,0.0251994,6.61018,0.0833608,21.8668
1478,0.481766,126.249,0.321717,84.3076,0.0817772,21.4302,0.0288591,7.56269,0.0858807,22.5055
1479,0.463112,121.24,0.3359,87.9371,0.0804104,21.0511,0.0325497,8.52135,0.0880279,23.0453
1480,0.446398,116.748,0.349053,91.2894,0.0785557,20.545,0.0362205,9.47292,0.0897727,23.4786
1481,0.431873,112.837,0.360987,94.316,0.0762273,19.9161,0.0398232,10.4047,0.0910902,23.7994
1482,0.419754,109.56,0.371528,96.9729,0.0734462,19.1703,0.0433115,11.3048,0.0919605,24.0027
1483,0.410223,106.965,0.380526,99.2214,0.0702403,18.315,0.0466427,12.162,0.0923689,24.085
1484,0.403424,105.086,0.387849,101.029,0.0666442,17.3598,0.0497774,12.9663,0.0923061,24.0444
1485,0.399461,103.948,0.393391,102.369,0.0626991,16.3157,0.0526803,13.7086,0.0917687,23.8802
1486,0.398398,103.567,0.39707,103.221,0.058452,15.195,0.0553207,14.381,0.090759,23.5935
1487,0.400256,103.943,0.398831,103.573,0.0539558,14.0119,0.0576724,14.9771,0.0892851,23.1867
1488,0.405012,105.071,0.398645,103.419,0.0492681,12.7815,0.0597145,15.4916,0.0873609,22.6638
1489,0.412603,106.931,0.396509,102.76,0.0444512,11.52,0.0614309,15.9205,0.0850058,22.0302
1490,0.422923,109.493,0.392451,101.604,0.0395708,10.2447,0.0628108,16.2614,0.0822447,21.2927
1491,0.435827,112.717,0.386521,99.9653,0.0346955,8.97322,0.0638486,16.513,0.0791077,20.4595
1492,0.451132,116.555,0.378799,97.8667,0.0298958,7.7239,0.0645439,16.6756,0.0756294,19.5396
1493,0.46862,120.947,0.369387,95.3359,0.0252435,6.51516,0.0649011,16.7505,0.0718491,18.5437
1494,0.488041,125.828,0.35841,92.4067,0.0208103,5.36539,0.0649293,16.7403,0.0678096,17.4829
1495,0.509116,131.125,0.346018,89.1184,0.016667,4.29266,0.064642,16.6488,0.0635573,16.3695
1496,0.531543,136.758,0.332376,85.5153,0.0128827,3.31451,0.064057,16.4809,0.0591413,15.2162
1497,0.555,142.643,0.317669,81.6454,0.00952344,2.44766,0.0631953,16.2421,0.0546127,14.0363
1498,0.579148,148.693,0.302094,77.5608,0.00665169,1.70778,0.0620815,15.939,0.0500243,12.8434
1499,0.60364,154.817,0.285862,73.3158,0.00432501,1.10924,0.0607426,15.5788,0.0454295,11.6514
1500,0.628123,160.925,0.269191,68.9669,0.00259535,0.664929,0.0592079,15.1691,0.0408819,10.474
1501,0.652244,166.927,0.252305,64.5718,0.00150818,0.385984,0.0575083,14.718,0.0364348,9.32466
1502,0.675654,172.734,0.235429,60.1885,0.00110171,0.281658,0.0556758,14.2338,0.0321398,8.21669
1503,0.698015,178.26,0.218789,55.8746,0.00140625,0.35913,0.0537427,13.7249,0.0280471,7.16269
1504,0.719004,183.423,0.202607,51.6864,0.00244358,0.623375,0.0517415,13.1996,0.024204,6.1746
1505,0.738319,188.147,0.187096,47.678,0.00422649,1.07704,0.0497039,12.6661,0.0206549,5.26352
1506,0.75568,192.363,0.172461,43.901,0.0067584,1.7204,0.0476605,12.1323,0.0174403,4.43954
1507,0.770837,196.009,0.158893,40.4034,0.0100331,2.55123,0.0456405,11.6055,0.0145966,3.71164
1508,0.783571,199.031,0.146568,37.2289,0.0140348,3.56489,0.0436709,11.0926,0.0121556,3.08759
1509,0.793698,201.383,0.135644,34.4166,0.0187377,4.75426,0.0417762,10.5998,0.010144,2.57381
1510,0.801073,203.032,0.126259,32.0004,0.0241066,6.10983,0.0399782,10.1325,0.00858287,2.17533
1511,0.80559,203.953,0.118529,30.0082,0.0300972,7.61977,0.0382956,9.69538,0.00748791,1.89573
1512,0.807185,204.132,0.112546,28.4623,0.0366559,9.27003,0.0367438,9.29226,0.00686888,1.7371
1513,0.805836,203.566,0.108379,27.3781,0.0437209,11.0445,0.0353346,8.92604,0.00672959,1.69999
1514,0.801563,202.262,0.106069,26.765,0.0512229,12.9253,0.0340765,8.59869,0.0070679,1.78348
1515,0.794432,200.24,0.105633,26.6253,0.0590854,14.8928,0.0329741,8.31127,0.00787576,1.98512
1516,0.784546,197.528,0.10706,26.9549,0.0672261,16.9258,0.0320285,8.06394,0.00913937,2.30106
1517,0.772051,194.165,0.110314,27.7433,0.0755573,19.0021,0.0312374,7.85598,0.0108393,2.72601
1518,0.757131,190.2,0.115335,28.9734,0.0839876,21.0986,0.0305951,7.68584,0.012951,3.25344
1519,0.740005,185.688,0.122035,30.6221,0.0924226,23.1915,0.0300929,7.55118,0.0154448,3.87554
1520,0.720922,180.696,0.130306,32.6605,0.100766,25.2566,0.0297191,7.44898,0.0182866,4.58347
1521,0.700164,175.295,0.140016,35.0548,0.108922,27.27,0.0294597,7.37559,0.0214384,5.36737
1522,0.678033,169.562,0.151016,37.7659,0.116794,29.2077,0.0292983,7.32687,0.0248584,6.21655
1523,0.654854,163.579,0.163137,40.7507,0.124289,31.0467,0.029217,7.29822,0.0285021,7.11967
1524,0.630967,157.432,0.176197,43.9627,0.131317,32.7648,0.0291965,7.28479,0.0323227,8.0648
1525,0.606721,151.209,0.189999,47.3523,0.137791,34.3408,0.0292167,7.28149,0.0362714,9.0397
1526,0.582472,144.999,0.204339,50.8677,0.143633,35.7555,0.0292571,7.28319,0.0402988,10.0319
1527,0.558576,138.89,0.219005,54.4557,0.148768,36.9912,0.0292973,7.28481,0.0443546,11.0288
1528,0.535382,132.97,0.233779,58.0623,0.153131,38.0323,0.0293175,7.28141,0.0483891,12.0181
1529,0.513233,127.321,0.248447,61.6338,0.156668,38.8655,0.0292989,7.26835,0.0523535,12.9877
1530,0.492452,122.024,0.262794,65.117,0.15933,39.48,0.0292241,7.24136,0.0562005,13.9258
1531,0.473346,117.153,0.276609,68.4605,0.161082,39.8676,0.0290776,7.19667,0.059885,14.8215
1532,0.456197,112.776,0.289693,71.615,0.161899,40.023,0.0288462,7.13106,0.0633644,15.6643
1533,0.441257,108.955,0.301856,74.5342,0.161768,39.9437,0.0285193,7.04198,0.0665997,16.4448
1534,0.428748,105.742,0.31292,77.1753,0.160687,39.6302,0.028089,6.92758,0.0695554,17.1544
1535,0.418856,103.18,0.322726,79.4998,0.158668,39.086,0.0275508,6.78682,0.0722002,17.7857
1536,0.411728,101.305,0.33113,81.4736,0.155732,38.3173,0.026903,6.61941,0.0745073,18.3323
1537,0.407473,100.139,0.338011,83.068,0.151914,37.3336,0.0261477,6.42594,0.0764549,18.7892
1538,0.406156,99.6961,0.343268,84.2596,0.14726,36.1469,0.0252902,6.2078,0.0780258,19.1524
1539,0.4078,99.9803,0.346824,85.0307,0.141829,34.7721,0.0243392,5.96725,0.0792084,19.4195
1540,0.412387,100.984,0.348624,85.3697,0.135686,33.2264,0.0233069,5.70731,0.0799961,19.5891
1541,0.419853,102.689,0.34864,85.2712,0.128911,31.5294,0.0222083,5.43177,0.0803876,19.6614
1542,0.430094,105.067,0.346868,84.7356,0.12159,29.7029,0.0210618,5.14514,0.0803868,19.6375
1543,0.442965,108.08,0.343329,83.7697,0.113816,27.7702,0.0198881,4.85254,0.0800026,19.52
1544,0.458283,111.682,0.338068,82.3862,0.10569,25.7564,0.0187104,4.55966,0.0792487,19.3127
1545,0.475829,115.817,0.331155,80.6034,0.0973192,23.6876,0.0175539,4.27263,0.0781434,19.0202
1546,0.495352,120.422,0.322681,78.445,0.0888131,21.5908,0.0164453,3.99791,0.0767092,18.6483
1547,0.516571,125.427,0.312759,75.9401,0.0802849,19.4937,0.0154124,3.74223,0.0749723,18.2038
1548,0.539183,130.757,0.301523,73.1221,0.0718488,17.424,0.0144835,3.51239,0.0729621,17.694
1549,0.562861,136.331,0.289122,70.0286,0.0636185,15.4091,0.0136872,3.31519,0.0707113,17.1271
1550,0.587265,142.067,0.275723,66.7008,0.0557065,13.4761,0.0130514,3.1573,0.0682545,16.5116
1551,0.612043,147.878,0.261504,63.1828,0.0482215,11.651,0.0126031,3.04509,0.0656283,15.8567
1552,0.636839,153.678,0.246655,59.5211,0.041268,9.95853,0.0123679,2.98454,0.0628705,15.1715
1553,0.661294,159.381,0.231373,55.7639,0.0349443,8.42203,0.0123691,2.98111,0.0600194,14.4655
1554,0.685057,164.902,0.21586,51.9602,0.0293412,7.06278,0.0126275,3.03961,0.0571136,13.7479
1555,0.707786,170.159,0.200321,48.1594,0.0245409,5.89991,0.0131612,3.1641,0.054191,13.0281
1556,0.729152,175.076,0.184959,44.4103,0.0206161,4.9501,0.0139845,3.3578,0.0512884,12.3148
1557,0.748849,179.579,0.169974,40.7608,0.0176283,4.22737,0.0151079,3.62298,0.0484413,11.6166
1558,0.766593,183.602,0.155559,37.2569,0.0156276,3.74286,0.016538,3.9609,0.0456829,10.9412
1559,0.782129,187.086,0.141899,33.9423,0.0146516,3.50467,0.0182766,4.37177,0.0430438,10.2961
1560,0.795235,189.979,0.129167,30.8575,0.014725,3.51775,0.0203212,4.85466,0.0405518,9.68769
1561,0.805724,192.239,0.117521,28.0396,0.015859,3.78383,0.0226643,5.40753,0.0382314,9.12171
1562,0.813447,193.834,0.107104,25.5216,0.0180512,4.30136,0.0252937,6.02717,0.0361034,8.60299
1563,0.818296,194.739,0.0980415,23.3321,0.0212854,5.06554,0.0281923,6.70926,0.0341849,8.13538
1564,0.820204,194.942,0.0904372,21.4947,0.025532,6.06834,0.0313383,7.44836,0.0324888,7.72181
1565,0.819147,194.44,0.0843751,20.0281,0.030748,7.29864,0.0347054,8.23799,0.0310241,7.36416
1566,0.815147,193.241,0.0799169,18.9453,0.0368777,8.7423,0.0382628,9.07067,0.0297954,7.06337
1567,0.808266,191.361,0.0771014,18.2541,0.0438529,10.3824,0.0419759,9.93801,0.0288034,6.81935
1568,0.79861,188.829,0.0759438,17.9567,0.0515945,12.1994,0.0458065,10.8308,0.0280447,6.63109
1569,0.786326,185.682,0.0764362,18.0495,0.0600128,14.1713,0.0497131,11.7392,0.027512,6.49664
1570,0.771598,181.965,0.0785473,18.5238,0.0690087,16.2743,0.0536518,12.6527,0.0271943,6.41322
1571,0.754647,177.734,0.0822236,19.3653,0.0784753,18.4825,0.0575764,13.5604,0.0270774,6.37727
1572,0.735728,173.05,0.0873894,20.5548,0.0882989,20.7688,0.0614393,14.4511,0.027144,6.38452
1573,0.715124,167.982,0.0939489,22.0685,0.0983605,23.1048,0.0651925,15.3137,0.027374,6.43012
1574,0.693143,162.603,0.101787,23.8781,0.108537,25.4616,0.0687873,16.1367,0.0277452,6.5087
1575,0.670114,156.992,0.110772,25.9512,0.118705,27.8098,0.072176,16.9091,0.0282338,6.61452
1576,0.646381,151.23,0.120755,28.2524,0.128737,30.1199,0.0753121,17.6204,0.0288144,6.74155
1577,0.622301,145.402,0.131576,30.7431,0.13851,32.3632,0.0781511,18.2602,0.029461,6.88362
1578,0.598235,139.592,0.143064,33.3824,0.147902,34.5114,0.0806513,18.8191,0.0301473,7.03454
1579,0.574545,133.884,0.155038,36.1278,0.156796,36.5375,0.0827741,19.2885,0.0308472,7.18818
1580,0.551587,128.361,0.167312,38.9355,0.16508,38.4161,0.0844852,19.6607,0.0315353,7.33863
1581,0.529709,123.103,0.179699,41.7615,0.17265,40.1233,0.0857548,19.9291,0.0321876,7.48029
1582,0.509242,118.186,0.192008,44.5616,0.17941,41.6378,0.0865581,20.0886,0.0327815,7.60799
