t,T+R,N_0,N_1,N_2
363,0.554067,2.84192e-27,3.96857e-28,4.79537e-28
364,0.549255,2.57057e-27,3.22059e-28,4.08451e-28
365,0.544548,2.38158e-27,4.1732e-28,2.8648e-28
366,0.539947,2.2257e-27,3.08845e-28,3.4386e-28
367,0.535452,1.2651e-27,3.01128e-28,2.4942e-28
368,0.531062,9.60306e-28,3.97134e-28,2.39181e-28
369,0.526777,1.24356e-27,4.01416e-28,1.8148e-28
370,0.522593,5.10088e-28,4.07759e-28,2.57706e-28
371,0.51851,3.69932e-28,3.62255e-28,1.53658e-28
372,0.514524,5.00084e-28,4.17659e-28,1.08313e-28
373,0.510631,5.10621e-28,3.9309e-28,2.89601e-28
374,0.506827,1.82677e-28,3.39087e-28,2.46538e-28
375,0.503108,-2.63757e-28,4.16666e-28,2.47826e-28
376,0.499469,-3.43667e-29,2.59275e-28,2.05097e-28
377,0.495903,-1.375e-28,3.31708e-28,3.11341e-28
378,0.492405,-1.63219e-28,3.76098e-28,1.92438e-28
379,0.488969,-6.64198e-29,3.40112e-28,5.25138e-28
380,0.485587,-2.32304e-28,3.23531e-28,6.46177e-28
381,0.482252,-1.26811e-28,2.59983e-28,4.83948e-28
382,0.478958,-4.84158e-29,3.61761e-28,6.87215e-28
383,0.475696,-4.1513e-29,3.28608e-28,6.75488e-28
384,0.472458,-4.66557e-29,2.95576e-28,5.9444e-28
385,0.469237,1.4181e-28,2.73109e-28,6.36864e-28
386,0.466024,1.95841e-28,2.52687e-28,5.97776e-28
387,0.462812,2.08937e-28,3.57149e-28,7.12351e-28
388,0.459592,4.15133e-28,2.55729e-28,7.08804e-28
389,0.456356,6.40859e-28,3.84151e-28,6.00426e-28
390,0.453097,6.27951e-28,3.32128e-28,5.90494e-28
391,0.449806,8.94502e-28,2.26495e-28,6.53345e-28
392,0.446476,9.94001e-28,3.6724e-28,3.2028e-28
393,0.443099,9.44417e-28,3.38606e-28,3.62945e-28
394,0.439669,1.28646e-27,3.04482e-28,2.11821e-28
395,0.436178,1.09205e-27,4.70196e-28,2.45173e-28
396,0.432621,1.28701e-27,3.05698e-28,3.32957e-28
397,0.428991,1.32226e-27,3.23082e-28,3.12988e-28
398,0.425282,1.30402e-27,2.83817e-28,1.02724e-28
399,0.42149,1.4702e-27,2.17503e-28,2.02031e-28
400,0.417611,1.41548e-27,2.46472e-28,2.07643e-28
401,0.413639,1.53571e-27,2.80164e-28,2.82572e-28
402,0.409572,1.52058e-27,1.97633e-28,2.88643e-28
403,0.405406,1.62826e-27,2.81812e-28,3.00889e-28
404,0.40114,1.53968e-27,3.07252e-28,4.32557e-28
405,0.396771,1.79132e-27,5.58449e-28,3.87487e-28
