t,T+R,N_0,N_1,N_2,N_3,N_4
2463,3.61409,2.54809,0.878097,0.0295696,0.100445,0.0578854
2464,3.6155,2.46908,0.940406,0.0395369,0.101475,0.0649972
2465,3.61634,2.38823,1.00218,0.0512635,0.10231,0.0723619
2466,3.61704,2.30694,1.06268,0.0646047,0.102908,0.079905
2467,3.61802,2.22669,1.12116,0.0793944,0.103225,0.0875482
2468,3.61972,2.14894,1.1769,0.0954476,0.103222,0.0952111
2469,3.62257,2.07514,1.2292,0.112563,0.102862,0.102811
2470,3.62701,2.00672,1.27739,0.130524,0.10211,0.110267
2471,3.63344,1.94505,1.32085,0.149105,0.100938,0.117495
2472,3.64227,1.89143,1.35903,0.16807,0.0993229,0.124417
2473,3.65386,1.84706,1.39141,0.187179,0.0972476,0.130955
2474,3.66853,1.81302,1.41758,0.20619,0.094703,0.137034
2475,3.6866,1.79028,1.43719,0.224862,0.0916881,0.142587
2476,3.70832,1.77962,1.44998,0.242957,0.0882105,0.147551
2477,3.73389,1.78171,1.45577,0.260246,0.0842873,0.151869
2478,3.76348,1.79702,1.45451,0.27651,0.079945,0.155493
2479,3.79718,1.82582,1.44622,0.291543,0.0752203,0.158381
2480,3.83505,1.86822,1.43102,0.305155,0.0701595,0.160502
2481,3.87709,1.92411,1.40915,0.317175,0.064819,0.161833
2482,3.92322,1.9932,1.38094,0.327452,0.0592647,0.162362
2483,3.97334,2.07499,1.34683,0.335858,0.0535718,0.162085
2484,4.02726,2.16881,1.30733,0.342288,0.0478238,0.161009
2485,4.08475,2.27377,1.26305,0.346665,0.0421122,0.159152
2486,4.14554,2.38884,1.21469,0.348937,0.0365352,0.156539
2487,4.20929,2.5128,1.16301,0.349078,0.0311969,0.153209
2488,4.27564,2.6443,1.10884,0.347092,0.0262057,0.149206
2489,4.34419,2.78184,1.05308,0.343007,0.0216732,0.144584
2490,4.41448,2.92385,0.996633,0.336882,0.0177126,0.139407
2491,4.48606,3.06862,0.940468,0.328797,0.014437,0.133743
2492,4.55845,3.21441,0.885557,0.318861,0.011958,0.127668
2493,4.63114,3.35942,0.832876,0.307202,0.0103837,0.121262
2494,4.70365,3.50185,0.783394,0.293973,0.00981692,0.114612
2495,4.77546,3.6399,0.738055,0.279343,0.0103537,0.107804
2496,4.8461,3.77182,0.697766,0.2635,0.0120814,0.10093
2497,4.9151,3.89592,0.663383,0.246645,0.0150767,0.09408
2498,4.98202,4.01058,0.635698,0.22899,0.0194045,0.0873439
2499,5.04644,4.11433,0.615427,0.210756,0.0251159,0.0808104
2500,5.10799,4.20581,0.603198,0.192169,0.0322473,0.0745646
2501,5.16636,4.28385,0.599539,0.173458,0.0408184,0.068688
2502,5.22125,4.34745,0.604871,0.15485,0.050832,0.0632562
2503,5.27247,4.39579,0.619498,0.13657,0.0622725,0.0583389
2504,5.31983,4.42829,0.643603,0.118834,0.0751056,0.0539981
2505,5.36325,4.44459,0.677238,0.101851,0.0892774,0.0502879
2506,5.40269,4.44458,0.720325,0.0858145,0.104715,0.0472533
2507,5.43818,4.42836,0.772654,0.0709057,0.121326,0.0449297
2508,5.46983,4.39632,0.833881,0.057288,0.138999,0.0433425
2509,5.49779,4.34904,0.903533,0.0451056,0.157604,0.0425069
2510,5.52231,4.28739,0.981008,0.0344822,0.176994,0.0424273
2511,5.54366,4.21245,1.06559,0.0255192,0.197007,0.0430977
2512,5.5622,4.1255,1.15643,0.0182952,0.217464,0.0445014
2513,5.57833,4.02806,1.25261,0.0128647,0.238175,0.046612
2514,5.5925,3.92181,1.3531,0.00925816,0.258938,0.0493929
2515,5.60519,3.80859,1.45677,0.00748182,0.279543,0.0527989
2516,5.61695,3.69041,1.56247,0.00751819,0.299774,0.0567762
2517,5.62831,3.56934,1.66896,0.00932673,0.31941,0.0612634
2518,5.63985,3.44759,1.77499,0.0128448,0.338231,0.0661931
2519,5.65216,3.32738,1.87928,0.0179892,0.356016,0.0714921
2520,5.66582,3.21096,1.98056,0.0246577,0.372553,0.0770834
2521,5.6814,3.10058,2.07757,0.0327307,0.387633,0.0828868
2522,5.69947,2.99844,2.16908,0.0420739,0.401061,0.0888208
2523,5.72058,2.90664,2.25394,0.05254,0.412654,0.0948036
2524,5.74521,2.82719,2.33105,0.0639717,0.422248,0.100755
2525,5.77384,2.76194,2.3994,0.076204,0.429694,0.106596
2526,5.80689,2.71259,2.45811,0.0890668,0.434869,0.112253
2527,5.84471,2.68062,2.50638,0.102388,0.43767,0.117657
2528,5.8876,2.66728,2.54356,0.115994,0.438024,0.122745
2529,5.9358,2.67357,2.56917,0.129717,0.435883,0.127462
2530,5.98947,2.70025,2.58283,0.143393,0.431229,0.131761
2531,6.04869,2.74776,2.58439,0.156866,0.424076,0.135604
2532,6.11348,2.81626,2.5738,0.169988,0.414468,0.138964
2533,6.18377,2.90561,2.55123,0.182626,0.402482,0.141824
2534,6.25941,3.01535,2.51699,0.194657,0.388224,0.144178
2535,6.34018,3.14474,2.4716,0.205977,0.371834,0.146031
2536,6.4258,3.29271,2.41571,0.216494,0.353481,0.147399
2537,6.51589,3.45792,2.35016,0.226136,0.333365,0.148309
2538,6.61003,3.63877,2.27591,0.234845,0.311711,0.148799
2539,6.70773,3.83337,2.19409,0.242584,0.28877,0.148917
2540,6.80845,4.03963,2.10596,0.24933,0.264818,0.148718
2541,6.9116,4.25524,2.01287,0.25508,0.240149,0.148269
2542,7.01656,4.47772,1.91628,0.259845,0.215073,0.147641
2543,7.12268,4.70446,1.81774,0.263651,0.189915,0.146913
2544,7.2293,4.93274,1.71885,0.266539,0.165008,0.146167
2545,7.33574,5.15978,1.62122,0.26856,0.140694,0.145489
2546,7.44132,5.38276,1.5265,0.269778,0.117312,0.144965
2547,7.54539,5.59891,1.43634,0.270263,0.0951994,0.144682
2548,7.64732,5.80548,1.35234,0.270093,0.0746881,0.144726
2549,7.7465,5.99985,1.27603,0.269349,0.0560968,0.145177
2550,7.84238,6.17953,1.2089,0.268115,0.0397284,0.146111
2551,7.93445,6.34222,1.1523,0.266473,0.0258658,0.147596
2552,8.02226,6.48582,1.10747,0.264504,0.0147678,0.149693
2553,8.10544,6.6085,1.07553,0.262285,0.00666495,0.152452
2554,8.18368,6.70872,1.05741,0.259886,0.00175628,0.155912
2555,8.25677,6.78523,1.05387,0.257369,0.000206034,0.160098
2556,8.32457,6.83713,1.06549,0.254787,0.00214078,0.165023
2557,8.38704,6.86389,1.09264,0.25218,0.00764703,0.170684
2558,8.44421,6.86532,1.13547,0.24958,0.0167693,0.177066
2559,8.49621,6.84164,1.19392,0.247005,0.0295087,0.184136
2560,8.54327,6.79342,1.26772,0.244458,0.0458219,0.191846
2561,8.5857,6.72165,1.35636,0.241933,0.0656211,0.200133
2562,8.62389,6.62766,1.45913,0.23941,0.0887737,0.208919
2563,8.6583,6.51315,1.57508,0.236858,0.115104,0.218113
2564,8.68949,6.38016,1.70309,0.234234,0.144393,0.22761
2565,8.71805,6.23105,1.84184,0.231488,0.176384,0.237293
2566,8.74465,6.06846,1.98981,0.228562,0.210778,0.247036
2567,8.76999,5.89528,2.14537,0.225391,0.247246,0.256701
2568,8.79482,5.71462,2.30672,0.22191,0.285426,0.266148
2569,8.8199,5.52974,2.47195,0.218049,0.324928,0.275229
2570,8.84602,5.34406,2.63908,0.213745,0.36534,0.283795
2571,8.87396,5.16104,2.80605,0.208934,0.406233,0.291697
2572,8.90448,4.98419,2.97078,0.203564,0.447166,0.298789
2573,8.93834,4.81696,3.13117,0.19759,0.487687,0.30493
2574,8.97624,4.66276,3.28517,0.190981,0.527346,0.309987
2575,9.01886,4.52484,3.43076,0.183721,0.565697,0.313837
2576,9.0668,4.40629,3.56603,0.17581,0.6023,0.316372
2577,9.1206,4.30994,3.68915,0.167269,0.636735,0.317496
2578,9.18072,4.23837,3.79847,0.158142,0.668599,0.317135
2579,9.24755,4.19383,3.89249,0.148493,0.697517,0.315231
2580,9.32138,4.1782,3.96988,0.138411,0.723145,0.311751
2581,9.4024,4.19297,4.02956,0.12801,0.745175,0.306682
2582,9.49071,4.23923,4.07067,0.117429,0.763339,0.300039
2583,9.58628,4.31759,4.09258,0.106829,0.777413,0.291861
2584,9.689,4.42822,4.09495,0.0963967,0.787221,0.282214
2585,9.79867,4.57081,4.07769,0.0863398,0.792636,0.271189
2586,9.91494,4.74456,4.04101,0.0768856,0.793584,0.258906
2587,10.0374,4.94823,3.98536,0.068279,0.790045,0.24551
2588,10.1656,5.18009,3.91151,0.0607788,0.782051,0.231169
2589,10.2989,5.43797,3.82047,0.0546547,0.76969,0.216078
2590,10.4366,5.7193,3.71353,0.0501828,0.753104,0.200451
2591,10.578,6.0211,3.5922,0.0476415,0.732485,0.184524
2592,10.7222,6.34006,3.45825,0.0473068,0.708076,0.168548
2593,10.8686,6.67256,3.31363,0.049447,0.680169,0.15279
2594,11.0162,7.01472,3.16049,0.0543175,0.649095,0.137526
2595,11.164,7.36245,3.00113,0.0621558,0.615229,0.123042
2596,11.3113,7.71155,2.83796,0.0731757,0.578977,0.109625
2597,11.4571,8.05769,2.67349,0.0875625,0.540778,0.0975643
2598,11.6006,8.39655,2.5103,0.105467,0.501092,0.0871432
2599,11.7409,8.72385,2.35097,0.127002,0.460399,0.0786368
2600,11.8772,9.03542,2.19807,0.152237,0.419191,0.0723076
2601,12.0089,9.32726,2.05413,0.181193,0.377963,0.0684009
2602,12.1354,9.59559,1.92157,0.21384,0.337211,0.0671411
2603,12.2559,9.83695,1.8027,0.250096,0.297422,0.0687273
2604,12.3701,10.0482,1.69964,0.289821,0.259071,0.0733301
2605,12.4776,10.2267,1.61436,0.33282,0.222611,0.0810875
2606,12.5781,10.3701,1.54857,0.378838,0.188467,0.0921023
2607,12.6714,10.4767,1.50374,0.427563,0.157035,0.106439
2608,12.7576,10.5451,1.48105,0.478628,0.128672,0.124122
2609,12.8366,10.5748,1.4814,0.531611,0.103694,0.145133
2610,12.9087,10.5655,1.50535,0.586039,0.0823687,0.169411
2611,12.9742,10.5178,1.55315,0.641395,0.0649165,0.196849
2612,13.0333,10.4327,1.6247,0.697118,0.0515045,0.227297
2613,13.0867,10.3117,1.71956,0.752615,0.0422454,0.260562
2614,13.135,10.1571,1.83696,0.807263,0.0371964,0.296407
2615,13.1787,9.97155,1.97578,0.860419,0.0363584,0.334554
2616,13.2186,9.75821,2.13459,0.911431,0.0396769,0.374686
2617,13.2556,9.52079,2.31165,0.95964,0.0470429,0.416453
2618,13.2904,9.26333,2.50492,1.0044,0.0582946,0.459469
2619,13.324,8.99028,2.71213,1.04507,0.0732207,0.503323
2620,13.3573,8.70635,2.93075,1.08106,0.0915637,0.547579
2621,13.3911,8.41648,3.15807,1.11179,0.113024,0.591785
2622,13.4265,8.12577,3.39121,1.13674,0.137264,0.635473
2623,13.4641,7.83941,3.62717,1.15545,0.163915,0.67817
2624,13.505,7.56258,3.86287,1.16753,0.192582,0.719401
2625,13.5498,7.30037,4.09519,1.17266,0.22285,0.758696
2626,13.5993,7.05775,4.32102,1.1706,0.25429,0.795599
2627,13.6541,6.83942,4.53731,1.1612,0.286467,0.829667
2628,13.7148,6.64982,4.74109,1.14443,0.318944,0.860485
2629,13.7818,6.49296,4.92954,1.12034,0.351292,0.887666
2630,13.8555,6.37245,5.10004,1.08909,0.383096,0.910859
2631,13.9362,6.29137,5.25016,1.05096,0.413958,0.929755
2632,14.024,6.25227,5.37775,1.00633,0.443507,0.944091
2633,14.1188,6.25707,5.48098,0.955696,0.471404,0.953652
2634,14.2206,6.30706,5.55829,0.89965,0.497342,0.958282
2635,14.3293,6.40288,5.60854,0.838897,0.52106,0.957878
2636,14.4443,6.54447,5.6309,0.774237,0.542336,0.952402
2637,14.5655,6.73106,5.62497,0.706559,0.560997,0.941874
2638,14.6921,6.96123,5.59073,0.636831,0.576921,0.92638
2639,14.8236,7.23285,5.52858,0.566096,0.590034,0.906066
2640,14.9594,7.54315,5.43932,0.49545,0.600315,0.881143
2641,15.0986,7.88874,5.32413,0.426038,0.607791,0.851881
2642,15.2404,8.26565,5.18458,0.359033,0.612541,0.818609
2643,15.384,8.6694,5.02262,0.295627,0.61469,0.781711
2644,15.5286,9.09503,4.84052,0.237008,0.614407,0.741619
2645,15.6732,9.53722,4.64086,0.184349,0.611903,0.698816
2646,15.8169,9.99031,4.42652,0.138787,0.607421,0.653819
2647,15.9588,10.4484,4.20059,0.101407,0.60124,0.607184
2648,16.0982,10.9055,3.96635,0.0732273,0.59366,0.559492
2649,16.2343,11.3555,3.72726,0.0551789,0.585002,0.511344
2650,16.3663,11.7924,3.48684,0.0480921,0.575599,0.463353
2651,16.4935,12.2102,3.24868,0.0526806,0.56579,0.416136
2652,16.6154,12.6032,3.01636,0.0695276,0.555913,0.370306
2653,16.7314,12.9661,2.79341,0.0990733,0.546298,0.326464
2654,16.8412,13.2939,2.58324,0.141604,0.537259,0.285193
2655,16.9445,13.582,2.38909,0.197242,0.529092,0.247044
2656,17.041,13.8264,2.21403,0.265942,0.522062,0.212534
2657,17.1307,14.0239,2.06082,0.347481,0.516403,0.182137
2658,17.2136,14.1716,1.93197,0.441461,0.51231,0.156278
2659,17.2898,14.2676,1.82963,0.547304,0.509938,0.135325
2660,17.3595,14.3107,1.75557,0.66426,0.509393,0.119585
2661,17.4231,14.3004,1.71117,0.791407,0.510734,0.109299
2662,17.4808,14.2371,1.69738,0.927662,0.513969,0.10464
2663,17.5331,14.1219,1.71472,1.07179,0.519055,0.105707
2664,17.5807,13.9566,1.76325,1.22241,0.525897,0.112527
2665,17.624,13.744,1.84255,1.37803,0.534351,0.125051
2666,17.6636,13.4874,1.95179,1.53704,0.544225,0.143157
2667,17.7002,13.1909,2.08965,1.69775,0.555283,0.16665
2668,17.7345,12.8592,2.25442,1.85838,0.567249,0.195264
2669,17.767,12.4974,2.44395,2.01714,0.579811,0.228669
2670,17.7984,12.1114,2.65573,2.17219,0.592628,0.26647
2671,17.8293,11.7072,2.88691,2.32171,0.605336,0.308217
2672,17.8602,11.2911,3.13432,2.46389,0.617558,0.35341
2673,17.8917,10.8697,3.39456,2.59698,0.628906,0.401505
2674,17.9241,10.4499,3.66399,2.71934,0.638995,0.451923
2675,17.9578,10.0381,3.93882,2.82938,0.64745,0.504058
2676,17.9931,9.64106,4.21519,2.92567,0.65391,0.557285
2677,18.0302,9.26511,4.48915,3.00692,0.658043,0.61097
2678,18.0691,8.91631,4.75678,3.07202,0.659549,0.664478
2679,18.11,8.60032,5.01425,3.12004,0.658173,0.717185
2680,18.1526,8.32233,5.25782,3.15025,0.653705,0.768483
2681,18.1968,8.08692,5.48397,3.16215,0.645992,0.817792
2682,18.2424,7.89804,5.6894,3.15549,0.634945,0.864566
2683,18.2891,7.75893,5.87108,3.13021,0.620536,0.908304
2684,18.3363,7.67206,6.02634,3.08655,0.602811,0.948554
2685,18.3837,7.63908,6.15287,3.02496,0.581885,0.984921
2686,18.4307,7.66084,6.24874,2.94615,0.557949,1.01707
2687,18.4769,7.73729,6.3125,2.85106,0.531266,1.04474
2688,18.5215,7.86756,6.34313,2.74088,0.50217,1.06773
2689,18.564,8.04993,6.34009,2.61699,0.471064,1.08593
2690,18.6038,8.28184,6.30331,2.481,0.438417,1.09927
2691,18.6404,8.55997,6.23324,2.33469,0.404757,1.10779
2692,18.6732,8.88026,6.13075,2.17999,0.370664,1.11158
2693,18.7018,9.23798,5.99723,2.01901,0.336761,1.11081
2694,18.7256,9.6278,5.83447,1.85391,0.303708,1.10571
2695,18.7443,10.0439,5.6447,1.68699,0.27219,1.09658
2696,18.7577,10.4799,5.43051,1.52056,0.242907,1.08377
2697,18.7655,10.9294,5.19486,1.35698,0.216561,1.06767
2698,18.7675,11.3854,4.94099,1.19857,0.193844,1.04874
2699,18.7639,11.841,4.67239,1.04762,0.175428,1.02745
2700,18.7546,12.2892,4.39275,0.906347,0.16195,1.00429
2701,18.7398,12.7232,4.10589,0.776848,0.154003,0.979794
2702,18.7198,13.1364,3.81572,0.661082,0.152121,0.954471
2703,18.695,13.5223,3.52617,0.560838,0.156767,0.928845
2704,18.6657,13.8751,3.24113,0.47771,0.168328,0.903423
2705,18.6325,14.1892,2.96441,0.413069,0.187099,0.878688
2706,18.596,14.4599,2.69964,0.368043,0.213278,0.855096
2707,18.5567,14.6829,2.45026,0.343499,0.246959,0.83306
2708,18.5154,14.8548,2.21945,0.340029,0.288126,0.812947
2709,18.4726,14.9728,2.01009,0.357934,0.336647,0.795072
2710,18.429,15.0351,1.82471,0.397223,0.392277,0.779689
2711,18.3854,15.0407,1.66546,0.457609,0.454652,0.766988
2712,18.3422,14.9892,1.53405,0.538508,0.523294,0.757094
2713,18.3,14.8815,1.4318,0.639045,0.597613,0.75006
2714,18.2594,14.719,1.35953,0.758067,0.676915,0.745869
2715,18.2208,14.5041,1.31764,0.894156,0.760406,0.744435
2716,18.1843,14.2399,1.30604,1.04564,0.847201,0.745604
2717,18.1504,13.9301,1.32417,1.21064,0.936339,0.749155
2718,18.1189,13.5792,1.37105,1.38705,1.02679,0.754809
2719,18.09,13.1924,1.44525,1.57262,1.11748,0.762232
2720,18.0633,12.7751,1.54496,1.76494,1.20728,0.771042
2721,18.0386,12.3333,1.66797,1.9615,1.29506,0.780817
2722,18.0154,11.8732,1.81176,2.15971,1.37966,0.791104
2723,17.9932,11.4014,1.97351,2.35696,1.45996,0.80143
2724,17.9713,10.9243,2.15017,2.55063,1.53486,0.811308
2725,17.9487,10.4486,2.33847,2.73815,1.60329,0.820254
2726,17.9247,9.98063,2.53502,2.91701,1.66426,0.827791
2727,17.8982,9.52667,2.73634,3.08482,1.71687,0.833463
2728,17.868,9.09265,2.93892,3.23932,1.7603,0.836848
2729,17.8332,8.68406,3.13927,3.37846,1.79383,0.837564
2730,17.7925,8.30595,3.33399,3.50037,1.8169,0.835278
2731,17.7447,7.96277,3.51978,3.60342,1.82904,0.82972
2732,17.6888,7.65837,3.69356,3.68623,1.82996,0.820688
2733,17.6236,7.39591,3.85245,3.7477,1.81951,0.808051
2734,17.5481,7.1778,3.99385,3.78704,1.79768,0.791761
2735,17.4614,7.00573,4.11545,3.80372,1.76463,0.771853
2736,17.3626,6.88059,4.21529,3.79756,1.72069,0.748446
2737,17.251,6.80251,4.29176,3.76866,1.66633,0.721751
2738,17.1262,6.77084,4.34365,3.71743,1.60217,0.692059
2739,16.9877,6.78418,4.37013,3.6446,1.529,0.659751
2740,16.8353,6.84042,4.37076,3.55116,1.44772,0.625282
2741,16.6692,6.93679,4.34551,3.43839,1.35935,0.589185
2742,16.4896,7.06989,4.29475,3.30781,1.26505,0.552057
2743,16.2968,7.23577,4.21923,3.16116,1.16604,0.514554
2744,16.0915,7.43003,4.12004,3.00039,1.06364,0.47738
2745,15.8746,7.64785,3.99862,2.82763,0.95921,0.441274
2746,15.6471,7.88411,3.85672,2.64512,0.854158,0.406999
2747,15.4103,8.13347,3.69635,2.45522,0.749908,0.37533
2748,15.1655,8.39046,3.51977,2.26035,0.647876,0.347037
2749,14.9143,8.64958,3.32941,2.06297,0.549456,0.322876
2750,14.6583,8.90537,3.12787,1.86551,0.455994,0.30357
2751,14.3993,9.15254,2.91785,1.67039,0.368768,0.289798
2752,14.1392,9.386,2.70209,1.47994,0.288969,0.282178
2753,13.8797,9.60101,2.48337,1.29637,0.217684,0.281259
2754,13.6227,9.79317,2.26442,1.12177,0.155876,0.287505
2755,13.3701,9.95854,2.04791,0.958031,0.104374,0.301287
2756,13.1237,10.0937,1.83637,0.806875,0.0638522,0.322871
2757,12.885,10.1957,1.6322,0.669795,0.0348274,0.35241
2758,12.6556,10.2624,1.4376,0.548046,0.017646,0.389939
2759,12.437,10.2919,1.25456,0.442635,0.0124797,0.435373
2760,12.2303,10.2833,1.08481,0.354306,0.0193232,0.488498
2761,12.0364,10.2361,0.929831,0.283536,0.0379936,0.548977
2762,11.8562,10.1504,0.790815,0.230529,0.0681333,0.616348
2763,11.6902,10.0271,0.668663,0.195227,0.109216,0.69003
2764,11.5386,9.86742,0.563981,0.177305,0.160554,0.769328
2765,11.4013,9.67331,0.477078,0.176193,0.221311,0.853441
2766,11.2782,9.44713,0.407969,0.191082,0.290513,0.941471
2767,11.1685,9.19166,0.35639,0.220948,0.367064,1.03244
2768,11.0715,8.91009,0.321809,0.264569,0.449766,1.12529
2769,10.9862,8.60591,0.303446,0.320549,0.537334,1.21892
2770,10.9111,8.28285,0.300295,0.387348,0.628419,1.31217
2771,10.8448,7.94481,0.31115,0.463304,0.721627,1.40388
2772,10.7855,7.59582,0.334633,0.546669,0.815544,1.49286
2773,10.7315,7.23991,0.369224,0.635634,0.908754,1.57796
2774,10.6806,6.88109,0.413296,0.728359,0.999864,1.65803
2775,10.6309,6.52327,0.465142,0.823008,1.08752,1.73198
2776,10.5802,6.17019,0.523013,0.917774,1.17044,1.79879
2777,10.5264,5.82538,0.585145,1.01091,1.24742,1.85752
2778,10.4673,5.49207,0.649797,1.10074,1.31736,1.90732
2779,10.4009,5.17321,0.715275,1.18573,1.37926,1.94744
2780,10.3253,4.87137,0.779961,1.26443,1.43228,1.97728
2781,10.2387,4.58874,0.842341,1.33559,1.47571,1.99635
2782,10.1395,4.3271,0.901022,1.39808,1.50897,2.0043
2783,10.0262,4.08782,0.954758,1.45098,1.53168,2.00094
2784,9.89766,3.87185,1.00246,1.49354,1.54359,1.98622
2785,9.75298,3.67969,1.04321,1.52521,1.54462,1.96025
2786,9.59151,3.51146,1.07626,1.54565,1.53486,1.92328
2787,9.41288,3.36686,1.10106,1.55468,1.51456,1.87571
2788,9.21702,3.24523,1.11725,1.55235,1.48412,1.81808
2789,9.00417,3.14555,1.12463,1.53885,1.44406,1.75108
2790,8.77486,3.06652,1.12318,1.51459,1.39507,1.6755
2791,8.52991,3.00655,1.11307,1.48011,1.33792,1.59225
2792,8.27041,2.96383,1.0946,1.4361,1.27352,1.50235
2793,7.99769,2.93635,1.06824,1.38338,1.20284,1.40688
2794,7.71332,2.92198,1.03454,1.32287,1.12692,1.307
2795,7.4191,2.9185,0.994214,1.2556,1.04687,1.20391
2796,7.11695,2.92364,0.948023,1.18263,0.963817,1.09884
2797,6.80898,2.9351,0.896817,1.10511,0.878898,0.993049
2798,6.49735,2.95066,0.84149,1.02419,0.793255,0.887758
2799,6.18433,2.96816,0.782968,0.941023,0.708002,0.784181
2800,5.87219,2.98555,0.722186,0.856756,0.624213,0.683485
2801,5.56319,3.00095,0.660071,0.772496,0.542902,0.586776
2802,5.25953,3.01261,0.597527,0.689302,0.465014,0.495082
2803,4.96334,3.01902,0.535413,0.608163,0.391408,0.409341
2804,4.67661,3.01886,0.474534,0.529987,0.322847,0.33039
2805,4.40118,3.01103,0.415628,0.455588,0.259986,0.258949
2806,4.13871,2.99469,0.359356,0.385679,0.20337,0.195617
2807,3.89065,2.96921,0.30629,0.32086,0.153425,0.140862
2808,3.65821,2.93421,0.256912,0.26162,0.110454,0.0950196
2809,3.44238,2.88951,0.211609,0.208328,0.0746406,0.0582888
2810,3.24387,2.83518,0.170671,0.161236,0.0460476,0.0307324
2811,3.06314,2.77146,0.134293,0.120481,0.0246209,0.0122796
2812,2.90039,2.6988,0.102573,0.086089,0.0101952,0.00273032
2813,2.75555,2.61779,0.0755237,0.0579789,0.00250123,0.00176164
2814,2.62832,2.52916,0.0530722,0.0359724,0.00117454,0.00893615
2815,2.51814,2.43379,0.0350704,0.0198023,0.00576555,0.0237119
2816,2.42425,2.33262,0.021302,0.00912211,0.0157509,0.0454539
2817,2.34567,2.22666,0.0114924,0.00351792,0.0305455,0.0734468
2818,2.28126,2.11699,0.00531791,0.0025197,0.0495156,0.106909
2819,2.22972,2.00469,0.00241647,0.00561363,0.0719914,0.145005
2820,2.18963,1.89083,0.00239741,0.0122544,0.0972808,0.186865
2821,2.15948,1.77648,0.00485181,0.0218773,0.124682,0.231593
2822,2.13771,1.66265,0.00936216,0.0339102,0.153497,0.27829
2823,2.1227,1.5503,0.0155116,0.0477844,0.183043,0.32606
2824,2.11285,1.44032,0.0228926,0.0629454,0.212662,0.37403
2825,2.10658,1.33351,0.0311143,0.0788625,0.241735,0.421362
2826,2.10236,1.23056,0.0398095,0.0950368,0.269687,0.467264
2827,2.09874,1.1321,0.0486404,0.111009,0.295999,0.511
2828,2.09438,1.0386,0.0573028,0.126363,0.320208,0.551902
2829,2.08805,0.950485,0.0655299,0.140737,0.34192,0.589375
2830,2.07865,0.868025,0.0730947,0.153817,0.360805,0.622907
2831,2.06525,0.791411,0.0798109,0.165347,0.376608,0.652071
2832,2.04706,0.72073,0.0855334,0.175128,0.389142,0.676529
2833,2.02347,0.655979,0.0901578,0.183013,0.398291,0.696031
2834,1.99403,0.597071,0.0936181,0.188911,0.404006,0.71042
2835,1.95844,0.543843,0.0958851,0.192782,0.406305,0.719624
2836,1.91659,0.49607,0.0969633,0.194634,0.405265,0.723659
2837,1.86851,0.453468,0.0968871,0.194517,0.401018,0.722618
2838,1.81437,0.415712,0.0957172,0.192522,0.393747,0.716671
2839,1.75448,0.38244,0.0935362,0.188771,0.383677,0.706054
2840,1.68926,0.35327,0.090445,0.183417,0.371068,0.691064
2841,1.61925,0.327801,0.0865575,0.176633,0.35621,0.672048
2842,1.54505,0.30563,0.0819973,0.168609,0.339413,0.649397
2843,1.46734,0.286357,0.0768932,0.159546,0.321002,0.623537
2844,1.38684,0.269592,0.0713757,0.149651,0.301308,0.594917
2845,1.30433,0.254962,0.0655733,0.139133,0.280662,0.564001
2846,1.22057,0.242115,0.0596096,0.128195,0.259391,0.531263
2847,1.13634,0.230729,0.0536009,0.117032,0.237807,0.497172
2848,1.05239,0.220507,0.0476538,0.105828,0.216208,0.462189
2849,0.969433,0.211189,0.0418634,0.0947525,0.194869,0.426758
2850,0.888158,0.202544,0.0363125,0.0839583,0.174041,0.391302
2851,0.809184,0.194378,0.0310705,0.0735787,0.153946,0.356211
2852,0.733072,0.186527,0.0261932,0.0637272,0.134778,0.321847
2853,0.66031,0.178861,0.0217226,0.0544968,0.116699,0.288531
2854,0.591312,0.17128,0.0176878,0.04596,0.0998388,0.256545
2855,0.526414,0.163711,0.014105,0.0381687,0.084297,0.226132
2856,0.465873,0.156107,0.0109793,0.0311558,0.0701417,0.19749
2857,0.409868,0.148441,0.0083049,0.0249357,0.0574118,0.170774
2858,0.3585,0.140708,0.00606721,0.0195064,0.0461186,0.146099
2859,0.3118,0.132918,0.00424377,0.0148507,0.0362483,0.123539
2860,0.269732,0.125093,0.00280586,0.0109385,0.0277643,0.10313
2861,0.232197,0.117266,0.0017199,0.00772899,0.0206103,0.084872
2862,0.199042,0.109476,0.000948889,0.00517224,0.0147129,0.0687328
2863,0.170069,0.101766,0.000453716,0.00321167,0.00998523,0.0546519
2864,0.145037,0.0941832,0.000194403,0.00178595,0.00632974,0.0425434
2865,0.123676,0.0867724,0.000131213,0.000830882,0.00364116,0.0323005
2866,0.105693,0.0795774,0.000225619,0.000281244,0.00180954,0.0237991
2867,0.0907771,0.0726387,0.000441127,7.23339e-05,0.000722876,0.016902
2868,0.0786101,0.0659923,0.000743929,0.000141398,0.000269652,0.0114628
2869,0.0688713,0.0596689,0.00110342,0.000428819,0.000341013,0.00732909
2870,0.0612444,0.0536935,0.00149252,0.000879094,0.000832714,0.00434651
2871,0.0554226,0.048085,0.00188795,0.0014416,0.00164674,0.0023614
2872,0.0511137,0.042856,0.00227021,0.00207111,0.00269259,0.00122376
2873,0.0480433,0.0380135,0.00262364,0.0027282,0.00388833,0.000789604
2874,0.0459583,0.0335585,0.00293621,0.00337933,0.0051612,0.000923031
2875,0.0446291,0.029487,0.00319932,0.00399686,0.00644809,0.00149783
2876,0.0438512,0.0257904,0.00340751,0.00455891,0.00769563,0.00239877
