t,Norm_0,AvgX_0,Norm_1,AvgX_1,Norm_2,AvgX_2,Norm_3,AvgX_3
921,0.704297,217.469,0.218879,67.5844,0.000529847,0.163603,0.0762936,23.5575
922,0.722173,223.062,0.20263,62.5874,0.00160268,0.495028,0.0735943,22.7315
923,0.738554,228.196,0.18717,57.8313,0.00330428,1.02095,0.0709711,21.9284
924,0.753293,232.825,0.172624,53.3541,0.0056374,1.74239,0.0684454,21.1549
925,0.766259,236.909,0.159105,49.1915,0.0085998,2.65885,0.0660365,20.4169
926,0.777335,240.41,0.146718,45.3763,0.0121842,3.76827,0.0637623,19.7201
927,0.786424,243.298,0.135559,41.9383,0.0163784,5.06702,0.0616384,19.0692
928,0.793445,245.548,0.125712,38.904,0.0211649,6.5499,0.0596784,18.4687
929,0.798336,247.138,0.117249,36.2963,0.0265215,8.21016,0.0578938,17.922
930,0.801054,248.057,0.110231,34.1344,0.0324209,10.0395,0.0562937,17.4321
931,0.801577,248.295,0.104707,32.4338,0.0388313,12.0283,0.0548847,17.001
932,0.799901,247.852,0.100711,31.2056,0.0457162,14.1653,0.0536712,16.6302
933,0.796044,246.731,0.0982663,30.4573,0.0530349,16.438,0.0526551,16.3203
934,0.79004,244.944,0.0973809,30.192,0.0607426,18.8327,0.051836,16.0712
935,0.781948,242.508,0.0980503,30.4086,0.0687907,21.3343,0.051211,15.8822
936,0.771841,239.444,0.100256,31.1021,0.0771274,23.9268,0.0507751,15.7517
937,0.759813,235.782,0.103968,32.2631,0.0856976,26.5934,0.050521,15.6775
938,0.745975,231.556,0.109142,33.8785,0.0944438,29.316,0.0504394,15.6568
939,0.730453,226.804,0.115721,35.9312,0.103306,32.0763,0.0505191,15.686
940,0.713391,221.57,0.123638,38.4004,0.112224,34.8552,0.0507469,15.7613
941,0.694945,215.902,0.132814,41.2619,0.121133,37.633,0.0511083,15.8781
942,0.675285,209.854,0.143157,44.488,0.129971,40.3902,0.0515872,16.0314
943,0.65459,203.48,0.15457,48.0481,0.138674,43.1069,0.0521663,16.2159
944,0.633052,196.839,0.166943,51.9088,0.147178,45.7631,0.0528273,16.426
945,0.610867,189.994,0.180161,56.0342,0.155421,48.3394,0.0535513,16.6557
946,0.588241,183.007,0.1941,60.3862,0.16334,50.8166,0.0543187,16.899
947,0.565382,175.943,0.208632,64.9248,0.170877,53.1759,0.0551096,17.1497
948,0.542499,168.868,0.223622,69.6086,0.177974,55.3994,0.0559042,17.4017
949,0.519805,161.847,0.238936,74.3952,0.184576,57.4699,0.0566828,17.6488
950,0.497509,154.946,0.254432,79.2412,0.190633,59.3713,0.0574261,17.885
951,0.475818,148.23,0.269971,84.1028,0.196095,61.0886,0.0581157,18.1045
952,0.454934,141.76,0.285413,88.9365,0.20092,62.608,0.0587339,18.3019
953,0.43505,135.6,0.300618,93.6989,0.205068,63.9172,0.0592642,18.4719
954,0.416352,129.805,0.315451,98.3474,0.208506,65.0053,0.0596915,18.6099
955,0.399016,124.432,0.329778,102.84,0.211204,65.8632,0.0600021,18.7115
956,0.383205,119.532,0.343473,107.138,0.213138,66.4831,0.0601841,18.773
957,0.36907,115.151,0.356412,111.202,0.214291,66.8594,0.0602277,18.7912
958,0.356745,111.333,0.36848,114.996,0.21465,66.9882,0.0601246,18.7638
959,0.34635,108.116,0.379571,118.486,0.21421,66.8673,0.0598693,18.6886
960,0.337986,105.531,0.389585,121.641,0.212971,66.4967,0.0594579,18.5648
961,0.331738,103.605,0.398433,124.434,0.210939,65.8781,0.0588893,18.3916
962,0.327672,102.359,0.406037,126.839,0.208127,65.0154,0.0581644,18.1696
963,0.325831,101.808,0.412329,128.835,0.204553,63.9141,0.0572868,17.8997
964,0.326244,101.961,0.417252,130.404,0.200242,62.5819,0.0562622,17.5837
965,0.328915,102.82,0.420761,131.531,0.195225,61.0281,0.0550988,17.2241
966,0.333831,104.381,0.422823,132.207,0.189538,59.264,0.0538072,16.8242
967,0.340957,106.633,0.42342,132.423,0.183224,57.3026,0.0523999,16.3879
968,0.350238,109.561,0.422542,132.179,0.176327,55.1583,0.0508918,15.9198
969,0.361603,113.141,0.420196,131.474,0.168902,52.8472,0.0492996,15.4252
970,0.374958,117.345,0.416398,130.315,0.161003,50.3868,0.0476419,14.9099
971,0.390193,122.14,0.411178,128.709,0.15269,47.7959,0.045939,14.3801
972,0.407182,127.486,0.404577,126.67,0.144028,45.0942,0.0442126,13.8427
973,0.425783,133.338,0.396648,124.215,0.135083,42.3027,0.0424855,13.3048
974,0.445838,139.649,0.387456,121.362,0.125924,39.4429,0.0407819,12.774
975,0.467177,146.363,0.377074,118.135,0.116623,36.5372,0.0391263,12.258
976,0.489618,153.426,0.365586,114.559,0.107252,33.6083,0.037544,11.7647
977,0.51297,160.776,0.353085,110.665,0.0978846,30.6793,0.0360604,11.3022
978,0.537032,168.352,0.339672,106.483,0.0885946,27.7733,0.0347012,10.8784
979,0.561598,176.089,0.325455,102.046,0.0794556,24.9133,0.0334913,10.5012
980,0.586456,183.92,0.310548,97.3918,0.0705401,22.1223,0.0324554,10.1784
981,0.611394,191.779,0.29507,92.5559,0.061919,19.4224,0.0316172,9.91749
982,0.636195,199.597,0.279145,87.5776,0.0536614,16.8355,0.0309992,9.72556
983,0.660646,207.308,0.262898,82.4963,0.0458335,14.3824,0.0306227,9.60929
984,0.684536,214.846,0.246458,77.3524,0.0384984,12.083,0.0305072,9.57488
985,0.70766,222.145,0.229954,72.1862,0.0317155,9.95598,0.0306704,9.62791
986,0.729817,229.144,0.213515,67.0381,0.0255399,8.01887,0.0311277,9.77328
987,0.750818,235.781,0.197267,61.9482,0.0200221,6.28759,0.0318923,10.0152
988,0.770481,242,0.181336,56.9557,0.0152075,4.77651,0.0329748,10.357
989,0.788639,247.747,0.165842,52.0985,0.0111359,3.49829,0.0343832,10.8013
990,0.805135,252.974,0.150902,47.4134,0.00784129,2.46374,0.0361224,11.3497
991,0.819829,257.636,0.136625,42.9353,0.00535157,1.68176,0.0381946,12.0029
992,0.832596,261.694,0.123117,38.697,0.00368822,1.15925,0.0405987,12.7606
993,0.84333,265.113,0.110474,34.729,0.00286613,0.90101,0.0433305,13.6216
994,0.85194,267.865,0.0987839,31.0594,0.00289348,0.909762,0.0463827,14.5835
995,0.858357,269.927,0.0881271,27.7134,0.00377161,1.18606,0.0497446,15.6432
996,0.862529,271.284,0.0785733,24.713,0.00549502,1.7283,0.0534026,16.7963
997,0.864427,271.925,0.0701823,22.0775,0.00805137,2.53274,0.0573396,18.0375
998,0.864039,271.847,0.0630035,19.8224,0.0114216,3.59349,0.0615358,19.3606
999,0.861377,271.052,0.0570751,17.96,0.0155799,4.90258,0.0659682,20.7584
1000,0.85647,269.55,0.0524246,16.4992,0.0204943,6.45,0.0706112,22.2229
1001,0.84937,267.357,0.0490676,15.4451,0.0261264,8.22381,0.0754363,23.7451
1002,0.840147,264.494,0.0470088,14.7992,0.0324319,10.2102,0.0804127,25.3154
1003,0.82889,260.989,0.0462411,14.5597,0.0393613,12.3935,0.0855075,26.9234
1004,0.815708,256.876,0.0467464,14.721,0.0468595,14.7566,0.0906857,28.558
1005,0.800727,252.195,0.0484957,15.2741,0.0548669,17.2807,0.0959107,30.2078
1006,0.784087,246.989,0.0514492,16.2066,0.0633197,19.9459,0.101144,31.8607
1007,0.765945,241.309,0.0555569,17.503,0.0721504,22.7307,0.106347,33.5044
1008,0.746473,235.206,0.0607591,19.1446,0.081288,25.6131,0.11148,35.1263
1009,0.725852,228.74,0.066987,21.1098,0.0906593,28.5698,0.116502,36.7136
1010,0.704276,221.971,0.0741634,23.3745,0.100189,31.577,0.121372,38.2536
1011,0.681946,214.961,0.0822034,25.9119,0.1098,34.6107,0.126051,39.7335
1012,0.659072,207.778,0.0910152,28.6933,0.119414,37.6463,0.130499,41.1409
1013,0.635867,200.488,0.100501,31.6878,0.128955,40.6592,0.134677,42.4636
1014,0.61255,193.16,0.110558,34.863,0.138344,43.6252,0.138549,43.6897
1015,0.589338,185.864,0.121078,38.1852,0.147506,46.52,0.142078,44.808
1016,0.566451,178.667,0.131952,41.6198,0.156366,49.3202,0.145231,45.808
1017,0.544104,171.639,0.143068,45.1311,0.164852,52.0031,0.147976,46.6796
1018,0.522508,164.846,0.154311,48.6834,0.172895,54.5467,0.150286,47.4138
1019,0.501867,158.352,0.165568,52.2409,0.18043,56.9304,0.152135,48.0026
1020,0.482379,152.22,0.176725,55.7677,0.187395,59.1346,0.153501,48.4389
1021,0.46423,146.509,0.187673,59.2291,0.193732,61.1412,0.154364,48.7166
1022,0.447596,141.275,0.198303,62.5906,0.199391,62.934,0.15471,48.8311
1023,0.432637,136.568,0.208511,65.8195,0.204325,64.498,0.154527,48.7786
1024,0.419501,132.435,0.218197,68.8841,0.208493,65.8205,0.153809,48.5569
1025,0.40832,128.918,0.227267,71.7548,0.211861,66.8905,0.152552,48.1652
1026,0.399207,126.054,0.235634,74.4038,0.214401,67.6992,0.150759,47.6037
1027,0.392258,123.872,0.243216,76.8055,0.216092,68.2399,0.148434,46.8742
1028,0.387549,122.396,0.249942,78.937,0.21692,68.5079,0.145589,45.9801
1029,0.385139,121.646,0.255747,80.7777,0.216877,68.5009,0.142237,44.9258
1030,0.385062,121.633,0.260575,82.3102,0.215965,68.2189,0.138399,43.7173
1031,0.387335,122.362,0.26438,83.5196,0.214189,67.664,0.134096,42.362
1032,0.391953,123.832,0.267126,84.3944,0.211565,66.8406,0.129357,40.8684
1033,0.39889,126.034,0.268786,84.926,0.208112,65.7553,0.124213,39.2465
1034,0.408099,128.954,0.269344,85.1093,0.203859,64.4168,0.118699,37.5073
1035,0.419515,132.572,0.268793,84.942,0.19884,62.8359,0.112853,35.6631
1036,0.433049,136.86,0.267137,84.4253,0.193095,61.0254,0.106719,33.7272
1037,0.448598,141.785,0.26439,83.5635,0.186672,58.9998,0.10034,31.7137
1038,0.466038,147.308,0.260575,82.3639,0.179622,56.7757,0.0937652,29.6378
1039,0.485228,153.384,0.255726,80.837,0.172002,54.371,0.0870439,27.5153
1040,0.506013,159.966,0.249885,78.9961,0.163874,51.8053,0.0802284,25.3626
1041,0.528221,166.998,0.243103,76.8573,0.155303,49.0993,0.0733723,23.1967
1042,0.55167,174.423,0.235439,74.4392,0.14636,46.2749,0.0665304,21.035
1043,0.576165,182.179,0.22696,71.7628,0.137116,43.3551,0.0597582,18.895
1044,0.601502,190.202,0.217739,68.8514,0.127647,40.3634,0.0531116,16.7945
1045,0.627469,198.424,0.207856,65.7303,0.118028,37.3241,0.0466461,14.7509
1046,0.653848,206.778,0.197397,62.4262,0.108338,34.2616,0.040417,12.7818
1047,0.680417,215.192,0.18645,58.9675,0.0986543,31.2009,0.0344783,10.9043
1048,0.706953,223.596,0.175109,55.3838,0.0890548,28.1663,0.0288826,9.13501
1049,0.733231,231.919,0.163471,51.7055,0.0796167,25.1825,0.0236804,7.49005
1050,0.75903,240.09,0.151634,47.9636,0.0704155,22.2733,0.0189202,5.9847
1051,0.784132,248.042,0.139696,44.1896,0.0615248,19.4619,0.0146475,4.6334
1052,0.808323,255.705,0.127757,40.4146,0.0530153,16.7709,0.0109047,3.44958
1053,0.831401,263.017,0.115915,36.67,0.0449543,14.2215,0.00773049,2.44557
1054,0.853169,269.914,0.104266,32.9862,0.0374055,11.8338,0.00516,1.63245
1055,0.873443,276.338,0.0929048,29.393,0.030428,9.62674,0.00322395,1.01999
1056,0.892054,282.236,0.0819214,25.919,0.024076,7.61737,0.00194861,0.616519
1057,0.908844,287.558,0.0714019,22.5915,0.0183984,5.82123,0.0013555,0.428878
1058,0.923673,292.259,0.0614274,19.4362,0.0134383,4.25199,0.00146116,0.462324
1059,0.936417,296.299,0.0520732,16.4769,0.00923272,2.9214,0.00227698,0.720478
1060,0.946971,299.647,0.0434081,13.7355,0.00581227,1.83916,0.00380906,1.20529
1061,0.955247,302.273,0.0354939,11.2315,0.00320083,1.01285,0.00605806,1.91698
1062,0.96118,304.157,0.0283849,8.98215,0.00141543,0.447901,0.00901922,2.85405
1063,0.964724,305.285,0.0221274,7.00216,0.000466108,0.147499,0.0126823,4.01327
1064,0.965853,305.647,0.0167593,5.30353,0.000355804,0.112595,0.0170315,5.38966
1065,0.964564,305.244,0.0123098,3.89555,0.00108036,0.341889,0.0220457,6.97655
1066,0.960873,304.08,0.00879947,2.7847,0.00262857,0.831843,0.0276986,8.76558
1067,0.954819,302.168,0.0062396,1.97462,0.00498225,1.57671,0.0339587,10.7468
1068,0.946461,299.526,0.00463264,1.46609,0.00811645,2.56861,0.0407896,12.9086
1069,0.935878,296.179,0.00397201,1.25703,0.0119996,3.79754,0.0481501,15.2381
1070,0.923169,292.158,0.00424232,1.34258,0.016594,5.25154,0.0559947,17.7208
1071,0.908451,287.501,0.00541952,1.71514,0.0218556,6.91674,0.0642739,20.341
1072,0.891859,282.25,0.00747127,2.36446,0.0277353,8.77749,0.0729343,23.0818
1073,0.873545,276.454,0.0103572,3.27779,0.0341783,10.8165,0.0819192,25.9253
1074,0.853676,270.165,0.0140296,4.43999,0.0411255,13.0151,0.0911691,28.8525
1075,0.832431,263.44,0.0184335,5.83368,0.0485135,15.3531,0.100622,31.8438
1076,0.810004,256.341,0.0235078,7.43947,0.0562751,17.8093,0.110213,34.8788
1077,0.786598,248.931,0.0291853,9.23614,0.0643404,20.3615,0.119877,37.9368
1078,0.762423,241.277,0.035394,11.2008,0.0726367,22.9867,0.129547,40.9965
1079,0.737698,233.449,0.0420574,13.3093,0.0810897,25.6614,0.139155,44.0365
1080,0.712647,225.518,0.0490953,15.5363,0.0896238,28.3616,0.148634,47.0355
1081,0.687495,217.555,0.0564249,17.8554,0.0981629,31.0632,0.157918,49.9723
1082,0.662469,209.631,0.0639613,20.2398,0.106631,33.7422,0.166939,52.826
1083,0.637795,201.819,0.0716184,22.6624,0.114953,36.3748,0.175634,55.5761
1084,0.613696,194.188,0.0793101,25.0956,0.123055,38.9375,0.183939,58.2027
1085,0.590389,186.808,0.0869506,27.5125,0.130865,41.4077,0.191795,60.6869
1086,0.568085,179.746,0.0944554,29.8863,0.138314,43.7635,0.199145,63.0106
1087,0.546986,173.064,0.101742,32.1909,0.145337,45.9841,0.205934,65.1567
1088,0.527283,166.825,0.108733,34.4014,0.151871,48.0499,0.212113,67.1095
1089,0.509155,161.083,0.11535,36.4938,0.157859,49.9426,0.217636,68.8544
1090,0.492766,155.892,0.121525,38.4458,0.163248,51.6455,0.222462,70.3785
1091,0.478265,151.299,0.12719,40.2364,0.167991,53.1437,0.226554,71.6703
1092,0.465787,147.345,0.132286,41.8467,0.172045,54.424,0.229882,72.72
1093,0.455446,144.068,0.136759,43.2598,0.175375,55.475,0.23242,73.5196
1094,0.447337,141.496,0.140562,44.4608,0.177952,56.2876,0.234149,74.0629
1095,0.441538,139.655,0.143656,45.4372,0.179753,56.8546,0.235053,74.3453
1096,0.438103,138.561,0.146008,46.1789,0.180763,57.171,0.235126,74.3645
1097,0.437069,138.227,0.147595,46.6783,0.180972,57.234,0.234364,74.1198
1098,0.438448,138.655,0.1484,46.9303,0.180379,57.0432,0.232773,73.6126
1099,0.442233,139.844,0.148416,46.9327,0.178988,56.6002,0.230363,72.8462
1100,0.448395,141.784,0.147643,46.6855,0.176813,55.909,0.22715,71.8258
1101,0.456883,144.46,0.14609,46.1916,0.173871,54.9755,0.223155,70.5584
1102,0.467628,147.848,0.143774,45.4564,0.17019,53.8082,0.218408,69.0528
1103,0.480538,151.919,0.14072,44.4879,0.165801,52.4171,0.21294,67.3198
1104,0.495504,156.64,0.13696,43.2963,0.160744,50.8147,0.206792,65.3717
1105,0.512397,161.969,0.132535,41.8943,0.155062,49.0151,0.200007,63.2222
1106,0.531072,167.86,0.12749,40.2968,0.148805,47.0341,0.192633,60.8869
1107,0.551367,174.262,0.12188,38.5206,0.14203,44.8892,0.184723,58.3825
1108,0.573108,181.119,0.115763,36.5845,0.134795,42.5993,0.176334,55.7269
1109,0.596105,188.372,0.109204,34.5089,0.127165,40.1847,0.167527,52.9393
1110,0.620158,195.957,0.102271,32.3156,0.119206,37.6667,0.158364,50.0398
1111,0.645059,203.809,0.0950388,30.0278,0.11099,35.0676,0.148912,47.0492
1112,0.67059,211.857,0.0875825,27.6696,0.102589,32.4104,0.139238,43.9891
1113,0.696529,220.033,0.0799809,25.2659,0.0940768,29.7187,0.129413,40.8814
1114,0.722649,228.263,0.0723144,22.842,0.0855299,27.0163,0.119507,37.7486
1115,0.748722,236.477,0.0646642,20.4236,0.077024,24.3274,0.10959,34.6131
1116,0.774519,244.602,0.0571114,18.0365,0.0686348,21.6757,0.0997347,31.4974
1117,0.799815,252.567,0.0497366,15.7059,0.0604372,19.085,0.0900109,28.4238
1118,0.824389,260.301,0.0426186,13.4568,0.0525047,16.5784,0.0804882,25.4142
1119,0.848024,267.737,0.0358339,11.3134,0.0449083,14.1784,0.0712343,22.49
1120,0.870513,274.809,0.029456,9.29885,0.0377165,11.9066,0.0623149,19.672
1121,0.891658,281.455,0.0235543,7.43499,0.0309944,9.78347,0.053793,16.9799
1122,0.911275,287.616,0.0181938,5.74233,0.024803,7.82831,0.0457285,14.4328
1123,0.929189,293.238,0.0134344,4.23969,0.019199,6.05892,0.0381778,12.0483
1124,0.945243,298.271,0.00932985,2.94404,0.0142341,4.49157,0.0311932,9.843
1125,0.959295,302.671,0.00592783,1.87032,0.00995449,3.14078,0.0248226,7.83188
1126,0.971221,306.399,0.00326905,1.03131,0.00640066,2.01927,0.0191093,6.02856
1127,0.980915,309.42,0.00138697,0.437506,0.00360685,1.13775,0.0140915,4.44504
1128,0.98829,311.71,0.000307424,0.0969625,0.00160085,0.504912,0.00980213,3.09162
1129,0.99328,313.245,4.83724e-05,0.0152549,0.000403697,0.127312,0.00626841,1.97683
1130,0.995839,314.013,0.000619677,0.1954,2.95333e-05,0.00931261,0.00351194,1.1074
1131,0.995943,314.007,0.00202299,0.637821,0.000485443,0.153053,0.00154838,0.488183
1132,0.993589,313.224,0.00425173,1.34034,0.00177139,0.558422,0.00038739,0.122123
1133,0.988796,311.672,0.00729109,2.29818,0.00388021,1.22306,3.25754e-05,0.0102679
1134,0.981603,309.364,0.0111182,3.50403,0.00679767,2.14237,0.000481487,0.151747
1135,0.97207,306.318,0.0157023,4.94809,0.0105026,3.30956,0.00172566,0.543788
1136,0.960278,302.561,0.0210049,6.61816,0.0149669,4.71571,0.00375069,1.18175
1137,0.946327,298.124,0.0269806,8.49975,0.020156,6.34981,0.00653638,2.05917
1138,0.930337,293.045,0.0335767,10.5763,0.0260292,8.1989,0.0100569,3.16781
1139,0.912445,287.368,0.0407346,12.8291,0.0325397,10.2481,0.0142811,4.49773
1140,0.892803,281.141,0.0483896,15.2377,0.0396351,12.481,0.0191726,6.03738
1141,0.87158,274.417,0.056472,17.7802,0.0472579,14.8792,0.0246901,7.77369
1142,0.848958,267.255,0.0649075,20.4331,0.0553463,17.4232,0.0307881,9.69219
1143,0.825131,259.714,0.0736181,23.1717,0.0638339,20.092,0.0374168,11.7771
1144,0.800304,251.861,0.0825227,25.9704,0.0726511,22.8638,0.0445225,14.0115
1145,0.774688,243.761,0.0915379,28.803,0.0817253,25.7155,0.0520485,16.3774
1146,0.748504,235.485,0.100579,31.6428,0.0909816,28.6235,0.0599352,18.856
1147,0.721976,227.102,0.10956,34.4629,0.100343,31.5636,0.0681205,21.4277
1148,0.69533,218.685,0.118397,37.2365,0.109732,34.5114,0.0765405,24.0724
1149,0.668794,210.305,0.127005,39.937,0.119071,37.4423,0.0851299,26.7694
1150,0.642595,202.032,0.135301,42.5386,0.128281,40.3318,0.0938226,29.4979
1151,0.616955,193.938,0.143206,45.0164,0.137287,43.1557,0.102552,32.237
1152,0.592092,186.091,0.150644,47.3464,0.146011,45.8904,0.111252,34.9658
1153,0.568217,178.556,0.157543,49.5061,0.154383,48.513,0.119857,37.6637
1154,0.545532,171.397,0.163836,51.4746,0.16233,51.0014,0.128302,40.3103
1155,0.524227,164.674,0.169462,53.2326,0.169787,53.3347,0.136524,42.886
1156,0.50448,158.442,0.174366,54.763,0.176691,55.4934,0.144463,45.3717
1157,0.486457,152.754,0.178498,56.0508,0.182983,57.4592,0.152061,47.7491
1158,0.470306,147.655,0.18182,57.0833,0.188612,59.2155,0.159262,50.0011
1159,0.45616,143.187,0.184297,57.8502,0.193528,60.7477,0.166015,52.1113
1160,0.444133,139.385,0.185905,58.344,0.197691,62.0426,0.172271,54.0649
1161,0.434321,136.28,0.186628,58.5595,0.201065,63.0894,0.177987,55.8481
1162,0.426798,133.893,0.186457,58.4946,0.203621,63.8793,0.183123,57.4487
1163,0.421622,132.244,0.185394,58.1497,0.205339,64.4054,0.187645,58.8558
1164,0.418826,131.341,0.183449,57.5282,0.206202,64.6633,0.191523,60.0602
1165,0.418425,131.188,0.18064,56.636,0.206203,64.6509,0.194732,61.0543
1166,0.420409,131.784,0.176995,55.4821,0.205343,64.368,0.197253,61.832
1167,0.424751,133.118,0.172551,54.0778,0.203627,63.8172,0.199071,62.3892
1168,0.431401,135.174,0.16735,52.4371,0.201071,63.003,0.200178,62.7231
1169,0.440289,137.93,0.161446,50.5766,0.197695,61.9321,0.20057,62.833
1170,0.451325,141.357,0.154898,48.515,0.193527,60.6137,0.20025,62.7196
1171,0.4644,145.422,0.147772,46.2731,0.188603,59.0589,0.199226,62.3853
1172,0.479387,150.082,0.140141,43.8741,0.182963,57.2806,0.197509,61.8343
1173,0.496143,155.294,0.132083,41.3424,0.176656,55.294,0.195117,61.0723
1174,0.51451,161.008,0.123682,38.7042,0.169735,53.1159,0.192074,60.1065
1175,0.534313,167.168,0.115024,35.9871,0.162257,50.7646,0.188406,58.9455
1176,0.555366,173.716,0.106203,33.2196,0.154287,48.26,0.184145,57.5994
1177,0.577474,180.59,0.0973093,30.4309,0.14589,45.6234,0.179326,56.0795
1178,0.60043,187.726,0.0884402,27.651,0.13714,42.8771,0.17399,54.3982
1179,0.624021,195.057,0.0796912,24.9099,0.128109,40.0444,0.168178,52.5691
1180,0.648029,202.514,0.0711585,22.2375,0.118875,37.1494,0.161937,50.6065
1181,0.672231,210.028,0.062937,19.6637,0.109517,34.2167,0.155316,48.5258
1182,0.696403,217.528,0.0551201,17.2173,0.100113,31.2712,0.148364,46.3429
1183,0.720323,224.946,0.0477982,14.9266,0.0907442,28.338,0.141135,44.0743
1184,0.743769,232.211,0.041058,12.8187,0.0814912,25.4423,0.133682,41.7368
1185,0.766525,239.258,0.0349819,10.919,0.0724329,22.6087,0.12606,39.3476
1186,0.788381,246.019,0.0296469,9.2515,0.0636473,19.8615,0.118325,36.924
1187,0.809135,252.433,0.0251241,7.83818,0.0552102,17.2244,0.110531,34.4832
1188,0.828595,258.439,0.0214776,6.69887,0.0471945,14.72,0.102733,32.0425
1189,0.84658,263.982,0.0187643,5.8511,0.0396701,12.37,0.0949854,29.6185
1190,0.862924,269.009,0.0170329,5.30986,0.0327025,10.1947,0.0873407,27.2277
1191,0.877473,273.475,0.0163238,5.08749,0.0263531,8.21324,0.0798498,24.8861
1192,0.890092,277.335,0.0166682,5.19348,0.020678,6.44287,0.0725618,22.6088
1193,0.900661,280.555,0.0180881,5.63444,0.0157281,4.8993,0.0655231,20.4104
1194,0.909078,283.102,0.020596,6.41393,0.0115483,3.59633,0.0587775,18.3043
1195,0.915263,284.952,0.0241943,7.53249,0.00817715,2.54582,0.0523657,16.3032
1196,0.919152,286.087,0.0288756,8.98754,0.00564671,1.75754,0.0463252,14.4187
1197,0.920705,286.492,0.0346227,10.7734,0.00398219,1.23912,0.0406896,12.6612
1198,0.919901,286.164,0.0414085,12.8814,0.00320168,0.995983,0.035489,11.04
1199,0.916739,285.102,0.0491961,15.2998,0.0033161,1.03129,0.0307493,9.56289
1200,0.911239,283.313,0.0579391,18.0138,0.00432903,1.34594,0.0264924,8.23672
1201,0.903445,280.811,0.0675824,21.0061,0.00623672,1.93851,0.0227358,7.0668
1202,0.893417,277.616,0.0780617,24.2565,0.0090281,2.80535,0.019493,6.05714
1203,0.881237,273.753,0.0893051,27.7423,0.0126849,3.94052,0.0167727,5.21039
1204,0.867006,269.255,0.101233,31.4386,0.0171817,5.33591,0.0145797,4.52784
1205,0.850841,264.159,0.113758,35.3182,0.0224863,6.98128,0.0129143,4.00946
1206,0.83288,258.507,0.126788,39.3522,0.0285599,8.86435,0.0117724,3.6539
1207,0.813272,252.348,0.140225,43.51,0.0353573,10.9709,0.0111462,3.45851
1208,0.792183,245.731,0.153966,47.7595,0.0428274,13.2849,0.0110235,3.41944
1209,0.769793,238.715,0.167905,52.0678,0.0509138,15.7885,0.0113886,3.53164
1210,0.746291,231.358,0.181932,56.4008,0.0595548,18.4626,0.0122221,3.78898
1211,0.721877,223.722,0.195938,60.7243,0.0686843,21.2864,0.0135013,4.18426
1212,0.696758,215.871,0.209809,65.0037,0.0782322,24.2381,0.0152002,4.70936
1213,0.671148,207.873,0.223436,69.2044,0.0881249,27.2947,0.0172903,5.35528
1214,0.645265,199.795,0.236709,73.2925,0.098286,30.4325,0.0197404,6.11225
1215,0.619328,191.704,0.249518,77.2347,0.108637,33.627,0.0225171,6.96983
1216,0.593557,183.67,0.26176,80.9986,0.119098,36.8534,0.0255851,7.91703
1217,0.568171,175.759,0.273334,84.5535,0.129587,40.0866,0.0289078,8.94238
1218,0.543384,168.038,0.284145,87.8699,0.140024,43.3013,0.0324472,10.0341
1219,0.519405,160.571,0.294104,90.9204,0.150327,46.4726,0.0361646,11.1801
1220,0.496436,153.421,0.303127,93.6798,0.160416,49.5757,0.0400209,12.3682
1221,0.474669,146.646,0.311141,96.1252,0.170214,52.5866,0.0439766,13.5863
1222,0.454285,140.303,0.318078,98.2363,0.179644,55.4819,0.0479928,14.8223
1223,0.435454,134.443,0.323881,99.9956,0.188634,58.2391,0.0520311,16.0642
1224,0.41833,129.113,0.328502,101.389,0.197113,60.837,0.0560539,17.3004
1225,0.403054,124.357,0.331903,102.404,0.205018,63.2555,0.0600249,18.5199
1226,0.389748,120.211,0.334057,103.034,0.212286,65.476,0.0639094,19.7118
1227,0.378517,116.708,0.334946,103.274,0.218862,67.4815,0.0676745,20.866
1228,0.369449,113.873,0.334566,103.121,0.224696,69.2567,0.0712894,21.9731
1229,0.362611,111.727,0.332921,102.579,0.229743,70.7882,0.0747254,23.0243
1230,0.35805,110.284,0.330028,101.653,0.233966,72.0644,0.0779566,24.0116
1231,0.355793,109.551,0.325915,100.351,0.237332,73.0759,0.0809597,24.9279
1232,0.355849,109.53,0.32062,98.686,0.239817,73.8152,0.0837143,25.7671
1233,0.358202,110.215,0.314192,96.6737,0.241403,74.2771,0.086203,26.5238
1234,0.362819,111.596,0.306691,94.3324,0.242078,74.4586,0.0884113,27.1936
1235,0.369645,113.655,0.298187,91.684,0.241839,74.3587,0.0903281,27.7733
1236,0.378607,116.369,0.288757,88.7528,0.24069,73.9788,0.0919455,28.2605
1237,0.389612,119.708,0.278489,85.566,0.23864,73.3223,0.0932584,28.6537
1238,0.402549,123.638,0.267478,82.153,0.235707,72.3949,0.0942654,28.9526
1239,0.41729,128.119,0.255826,78.5455,0.231916,71.2043,0.0949679,29.1577
1240,0.433692,133.106,0.243642,74.7771,0.227295,69.7602,0.0953703,29.2705
1241,0.451597,138.55,0.231039,70.8828,0.221884,68.0742,0.09548,29.2933
1242,0.470833,144.398,0.218135,66.8991,0.215725,66.1598,0.0953072,29.2294
1243,0.491217,150.593,0.205053,62.8633,0.208866,64.0323,0.0948646,29.0828
1244,0.512557,157.076,0.191915,58.8136,0.201361,61.7083,0.0941674,28.8582
1245,0.534651,163.785,0.178848,54.7882,0.193269,59.2059,0.093233,28.561
1246,0.557292,170.656,0.165975,50.8255,0.184652,56.5448,0.0920807,28.1973
