t,T+R,N_0,N_1,N_2,N_3,N_4
2711,2.435e-05,1.40713e-05,2.44208e-06,1.08104e-06,1.7655e-06,4.99002e-06
2712,2.2356e-05,1.27826e-05,2.05177e-06,1.16131e-06,1.85652e-06,4.50377e-06
2713,2.05762e-05,1.15604e-05,1.74561e-06,1.25723e-06,1.93578e-06,4.07713e-06
2714,1.89813e-05,1.04088e-05,1.50989e-06,1.35966e-06,2.00063e-06,3.70229e-06
2715,1.75453e-05,9.33078e-06,1.33214e-06,1.46112e-06,2.04922e-06,3.37208e-06
2716,1.62453e-05,8.32804e-06,1.20119e-06,1.55566e-06,2.08041e-06,3.08003e-06
2717,1.50612e-05,7.40122e-06,1.10716e-06,1.63875e-06,2.09375e-06,2.82035e-06
2718,1.39758e-05,6.54997e-06,1.04143e-06,1.7071e-06,2.08933e-06,2.58798e-06
2719,1.29744e-05,5.77298e-06,9.96629e-07,1.75857e-06,2.06776e-06,2.37852e-06
2720,1.20449e-05,5.06813e-06,9.66525e-07,1.79198e-06,2.03004e-06,2.18824e-06
2721,1.11771e-05,4.43264e-06,9.45987e-07,1.80698e-06,1.97752e-06,2.01402e-06
2722,1.0363e-05,3.86317e-06,9.30872e-07,1.80392e-06,1.91176e-06,1.85328e-06
2723,9.59603e-06,3.35591e-06,9.1793e-07,1.7837e-06,1.83452e-06,1.70396e-06
2724,8.87122e-06,2.90677e-06,9.04707e-07,1.74764e-06,1.74767e-06,1.56444e-06
2725,8.18481e-06,2.51141e-06,8.8944e-07,1.69739e-06,1.65311e-06,1.43346e-06
2726,7.534e-06,2.16542e-06,8.70955e-07,1.6348e-06,1.55272e-06,1.31012e-06
2727,6.91684e-06,1.86434e-06,8.48578e-07,1.56184e-06,1.44834e-06,1.19374e-06
2728,6.33196e-06,1.60379e-06,8.22036e-07,1.48053e-06,1.34171e-06,1.08389e-06
2729,5.77848e-06,1.3795e-06,7.9138e-07,1.39288e-06,1.23444e-06,9.80274e-07
2730,5.25584e-06,1.18741e-06,7.56905e-07,1.3008e-06,1.128e-06,8.82727e-07
2731,4.76365e-06,1.02365e-06,7.19086e-07,1.20609e-06,1.02367e-06,7.91159e-07
2732,4.30165e-06,8.84626e-07,6.78516e-07,1.11041e-06,9.22576e-07,7.05529e-07
2733,3.86958e-06,7.67026e-07,6.3586e-07,1.01522e-06,8.25661e-07,6.25815e-07
2734,3.46713e-06,6.67822e-07,5.9181e-07,9.21826e-07,7.33682e-07,5.51994e-07
2735,3.09391e-06,5.84287e-07,5.47051e-07,8.31319e-07,6.47226e-07,4.84023e-07
2736,2.74938e-06,5.13986e-07,5.02236e-07,7.44605e-07,5.66715e-07,4.21833e-07
2737,2.43287e-06,4.54772e-07,4.57967e-07,6.62399e-07,4.92419e-07,3.65315e-07
2738,2.14358e-06,4.0477e-07,4.14777e-07,5.85239e-07,4.24468e-07,3.14322e-07
2739,1.88052e-06,3.62364e-07,3.73127e-07,5.13501e-07,3.62868e-07,2.68664e-07
2740,1.6426e-06,3.26173e-07,3.33395e-07,4.47406e-07,3.07519e-07,2.28111e-07
2741,1.42859e-06,2.95036e-07,2.95881e-07,3.87047e-07,2.58229e-07,1.92399e-07
2742,1.23716e-06,2.67984e-07,2.60808e-07,3.32398e-07,2.14734e-07,1.61233e-07
2743,1.06689e-06,2.44224e-07,2.28322e-07,2.83337e-07,1.7671e-07,1.34293e-07
2744,9.16312e-07,2.23113e-07,1.98506e-07,2.39664e-07,1.43787e-07,1.11242e-07
2745,7.83931e-07,2.04138e-07,1.7138e-07,2.01111e-07,1.1557e-07,9.17317e-08
2746,6.68231e-07,1.86897e-07,1.46914e-07,1.67366e-07,9.16427e-08,7.54113e-08
2747,5.67712e-07,1.71082e-07,1.25034e-07,1.38082e-07,7.15835e-08,6.1931e-08
2748,4.80903e-07,1.56459e-07,1.0563e-07,1.12891e-07,5.4974e-08,5.09495e-08
2749,4.06384e-07,1.42858e-07,8.85657e-08,9.14155e-08,4.14066e-08,4.21387e-08
2750,3.42795e-07,1.30153e-07,7.36844e-08,7.32785e-08,3.04912e-08,3.5188e-08
2751,2.88853e-07,1.1826e-07,6.08159e-08,5.81099e-08,2.186e-08,2.98075e-08
2752,2.43357e-07,1.07118e-07,4.97826e-08,4.5554e-08,1.51716e-08,2.57306e-08
2753,2.05197e-07,9.66889e-08,4.04049e-08,3.52741e-08,1.01131e-08,2.27159e-08
2754,1.73357e-07,8.69455e-08,3.25052e-08,2.69565e-08,6.4019e-09,2.05476e-08
2755,1.46915e-07,7.78694e-08,2.59115e-08,2.03124e-08,3.78599e-09,1.9036e-08
2756,1.25047e-07,6.94461e-08,2.04602e-08,1.50797e-08,2.04366e-09,1.80174e-08
2757,1.07018e-07,6.16621e-08,1.59981e-08,1.10233e-08,9.82608e-10,1.73525e-08
2758,9.21854e-08,5.4503e-08,1.23836e-08,7.93493e-09,4.38437e-10,1.69255e-08
2759,7.99878e-08,4.79522e-08,9.48823e-09,5.63249e-09,2.72799e-10,1.66421e-08
2760,6.99439e-08,4.19901e-08,7.19608e-09,3.95847e-09,3.71247e-10,1.6428e-08
2761,6.16441e-08,3.65939e-08,5.40449e-09,2.77852e-09,6.40918e-10,1.62263e-08
2762,5.47441e-08,3.17376e-08,4.02337e-09,1.97947e-09,1.00814e-09,1.59954e-08
2763,4.89579e-08,2.73925e-08,2.97467e-09,1.46734e-09,1.41604e-09,1.57073e-08
2764,4.40513e-08,2.35274e-08,2.19159e-09,1.16529e-09,1.82218e-09,1.53449e-08
2765,3.98352e-08,2.01094e-08,1.61767e-09,1.0115e-09,2.19634e-09,1.49002e-08
2766,3.61589e-08,1.71047e-08,1.20579e-09,9.57204e-10,2.51845e-09,1.43727e-08
2767,3.29049e-08,1.44789e-08,9.17173e-10,9.64759e-10,2.77665e-09,1.37674e-08
2768,2.99826e-08,1.21977e-08,7.20333e-10,1.00587e-09,2.96559e-09,1.30931e-08
2769,2.73243e-08,1.02275e-08,5.90135e-10,1.05999e-09,3.08493e-09,1.23617e-08
2770,2.488e-08,8.53593e-09,5.06843e-10,1.11285e-09,3.138e-09,1.15863e-08
2771,2.26142e-08,7.09198e-09,4.55267e-10,1.15518e-09,3.13069e-09,1.07811e-08
2772,2.05024e-08,5.86653e-09,4.23982e-10,1.18159e-09,3.07054e-09,9.95972e-09
2773,1.85282e-08,4.83246e-09,4.04631e-10,1.18966e-09,2.96597e-09,9.13548e-09
2774,1.66813e-08,3.9648e-09,3.91311e-10,1.17906e-09,2.82567e-09,8.32043e-09
2775,1.49552e-08,3.24081e-09,3.80045e-10,1.15098e-09,2.65816e-09,7.52523e-09
2776,1.33463e-08,2.64e-09,3.68334e-10,1.10757e-09,2.47145e-09,6.75897e-09
2777,1.18522e-08,2.14403e-09,3.54782e-10,1.05149e-09,2.27284e-09,6.02908e-09
2778,1.04712e-08,1.7367e-09,3.38786e-10,9.85655e-10,2.06871e-09,5.3413e-09
2779,9.20139e-09,1.40381e-09,3.20294e-10,9.12954e-10,1.86452e-09,4.69982e-09
2780,8.04076e-09,1.133e-09,2.99604e-10,8.36104e-10,1.66475e-09,4.1073e-09
2781,6.98645e-09,9.13621e-10,2.77222e-10,7.57542e-10,1.47297e-09,3.5651e-09
2782,6.03492e-09,7.36589e-10,2.53748e-10,6.79361e-10,1.29186e-09,3.07336e-09
2783,5.18187e-09,5.94198e-10,2.29797e-10,6.03286e-10,1.12332e-09,2.63127e-09
2784,4.42231e-09,4.79974e-10,2.05945e-10,5.30672e-10,9.68559e-10,2.23716e-09
2785,3.75067e-09,3.88522e-10,1.82699e-10,4.62526e-10,8.28184e-10,1.88874e-09
2786,3.16093e-09,3.1538e-10,1.60473e-10,3.99535e-10,7.02314e-10,1.58323e-09
2787,2.64675e-09,2.5689e-10,1.39589e-10,3.42107e-10,5.90671e-10,1.3175e-09
2788,2.20165e-09,2.10073e-10,1.20274e-10,2.90413e-10,4.92671e-10,1.08822e-09
2789,1.81912e-09,1.72523e-10,1.02667e-10,2.44433e-10,4.07507e-10,8.9199e-10
2790,1.49275e-09,1.42311e-10,8.68353e-11,2.03992e-10,3.34216e-10,7.25395e-10
2791,1.21634e-09,1.17899e-10,7.27783e-11,1.68803e-10,2.71747e-10,5.85111e-10
2792,9.83981e-10,9.8073e-11,6.04469e-11,1.38499e-10,2.19004e-10,4.67958e-10
2793,7.9013e-10,8.18761e-11,4.97533e-11,1.12663e-10,1.74892e-10,3.70945e-10
2794,6.29647e-10,6.85602e-11,4.0582e-11,9.08522e-11,1.38349e-10,2.91304e-10
2795,4.97829e-10,5.7542e-11,3.28006e-11,7.26162e-11,1.08364e-10,2.26506e-10
2796,3.90424e-10,4.8368e-11,2.62675e-11,5.75154e-11,8.40006e-11,1.74272e-10
2797,3.03629e-10,4.06857e-11,2.08389e-11,4.51304e-11,6.44029e-11,1.32571e-10
2798,2.34085e-10,3.42207e-11,1.63742e-11,3.50705e-11,4.88015e-11,9.96181e-11
2799,1.7885e-10,2.87586e-11,1.27397e-11,2.69791e-11,3.65155e-11,7.38577e-11
2800,1.35379e-10,2.41307e-11,9.81114e-12,2.05356e-11,2.695e-11,5.3952e-11
2801,1.0149e-10,2.02029e-11,7.47595e-12,1.54569e-11,1.95923e-11,3.87621e-11
2802,7.53322e-11,1.68675e-11,5.63351e-12,1.14962e-11,1.40061e-11,2.73288e-11
2803,5.53513e-11,1.40366e-11,4.19557e-12,8.44161e-12,9.82449e-12,1.8853e-11
2804,4.02559e-11,1.16373e-11,3.08588e-12,6.11309e-12,6.7428e-12,1.26769e-11
2805,2.89837e-11,9.60852e-12,2.23948e-12,4.35997e-12,4.51114e-12,8.26454e-12
2806,2.06699e-11,7.8984e-12,1.60181e-12,3.05752e-12,2.92709e-12,5.18506e-12
2807,1.46184e-11,6.46219e-12,1.12763e-12,2.1038e-12,1.82882e-12,3.096e-12
2808,1.02752e-11,5.26113e-12,7.79954e-13,1.41646e-12,1.08866e-12,1.72898e-12
2809,7.20416e-12,4.26142e-12,5.28885e-13,9.29876e-13,6.0732e-13,8.76663e-13
2810,5.06665e-12,3.43348e-12,3.50602e-13,5.92341e-13,3.08798e-13,3.81426e-13
2811,3.60295e-12,2.75147e-12,2.26365e-13,3.63699e-13,1.35857e-13,1.2556e-13
2812,2.61677e-12,2.19278e-12,1.41633e-13,2.13185e-13,4.62126e-14,2.29621e-14
2813,1.96208e-12,1.73776e-12,8.52802e-14,1.17579e-13,9.2977e-15,1.21652e-14
2814,1.53208e-12,1.36935e-12,4.89239e-14,5.96406e-14,3.57445e-15,5.0585e-14
2815,1.2502e-12,1.07288e-12,2.63469e-14,2.67946e-14,1.43402e-14,1.09841e-13
2816,1.06279e-12,8.35751e-13,1.30191e-14,1.00561e-14,3.19622e-14,1.72005e-13
2817,9.33257e-13,6.47266e-13,5.70391e-15,3.15399e-15,5.04819e-14,2.26651e-13
2818,8.37448e-13,4.98383e-13,2.13958e-15,1.83394e-15,6.65299e-14,2.68562e-13
2819,7.60114e-13,3.81521e-13,7.86697e-16,3.31102e-15,7.84989e-14,2.95996e-13
2820,6.92175e-13,2.90374e-13,6.30394e-16,5.84656e-15,8.59273e-14,3.09397e-13
2821,6.287e-13,2.19731e-13,1.02851e-15,8.42741e-15,8.905e-14,3.10462e-13
2822,5.67424e-13,1.65329e-13,1.59701e-15,1.05272e-14,8.84814e-14,3.0149e-13
2823,5.07694e-13,1.23696e-13,2.12518e-15,1.19326e-14,8.49988e-14,2.84941e-13
2824,4.4974e-13,9.20368e-14,2.51425e-15,1.26199e-14,7.94032e-14,2.63166e-13
2825,3.9419e-13,6.81112e-14,2.73406e-15,1.26698e-14,7.24345e-14,2.3824e-13
2826,3.41768e-13,5.01419e-14,2.79332e-15,1.22111e-14,6.47269e-14,2.11895e-13
2827,2.9312e-13,3.67278e-14,2.71995e-15,1.1385e-14,5.67915e-14,1.85496e-13
2828,2.48719e-13,2.67738e-14,2.54861e-15,1.03239e-14,4.9016e-14,1.60056e-13
2829,2.08841e-13,1.94301e-14,2.31342e-15,9.14131e-15,4.16749e-14,1.36282e-13
2830,1.73571e-13,1.40426e-14,2.04409e-15,7.92686e-15,3.49455e-14,1.14612e-13
2831,1.42823e-13,1.01113e-14,1.76433e-15,6.74686e-15,2.89261e-14,9.52747e-14
2832,1.16383e-13,7.25701e-15,1.49161e-15,5.64632e-15,2.36534e-14,7.83342e-14
2833,9.39379e-14,5.19445e-15,1.23767e-15,4.6525e-15,1.91189e-14,6.37343e-14
2834,7.51182e-14,3.71033e-15,1.00953e-15,3.77865e-15,1.52832e-14,5.13365e-14
2835,5.95219e-14,2.64645e-15,8.10452e-16,3.02754e-15,1.20869e-14,4.09505e-14
2836,4.67412e-14,1.88622e-15,6.41002e-16,2.39467e-15,9.46022e-15,3.23591e-14
2837,3.63804e-14,1.34429e-15,4.99849e-16,1.87083e-15,7.32958e-15,2.53358e-14
2838,2.80686e-14,9.58656e-16,3.84511e-16,1.44426e-15,5.62247e-15,1.96587e-14
2839,2.14681e-14,6.84519e-16,2.9192e-16,1.10209e-15,4.27072e-15,1.51188e-14
2840,1.6278e-14,4.8966e-16,2.18801e-16,8.3148e-16,3.21244e-15,1.15256e-14
2841,1.22365e-14,3.51041e-16,1.6194e-16,6.20325e-16,2.39301e-15,8.71014e-15
2842,9.11914e-15,2.52279e-16,1.18362e-16,4.57672e-16,1.76531e-15,6.52551e-15
2843,6.7373e-15,1.81767e-16,8.54352e-17,3.33942e-16,1.28956e-15,4.8466e-15
2844,4.93434e-15,1.31284e-16,6.08983e-17,2.40963e-16,9.32737e-16,3.56845e-15
2845,3.58217e-15,9.50215e-17,4.28598e-17,1.71926e-16,6.67902e-16,2.60447e-15
2846,2.57747e-15,6.88859e-17,2.9774e-17,1.21273e-16,4.73387e-16,1.88415e-15
2847,1.83787e-15,4.99947e-17,2.04084e-17,8.45509e-17,3.32015e-16,1.35091e-15
2848,1.2985e-15,3.62986e-17,1.37969e-17,5.82454e-17,2.30358e-16,9.59803e-16
2849,9.08838e-16,2.63426e-17,9.19342e-18,3.96286e-17,1.58048e-16,6.75625e-16
2850,6.30007e-16,1.90939e-17,6.03299e-18,2.66153e-17,1.0718e-16,4.71085e-16
2851,4.32425e-16,1.38149e-17,3.89514e-18,1.76342e-17,7.18025e-17,3.25278e-16
2852,2.93795e-16,9.96879e-18,2.47148e-18,1.15171e-17,4.74867e-17,2.22351e-16
2853,1.97507e-16,7.16782e-18,1.53859e-18,7.40713e-18,3.0979e-17,1.50414e-16
2854,1.31324e-16,5.13331e-18,9.37888e-19,4.68568e-18,1.99161e-17,1.00651e-16
2855,8.63236e-17,3.66044e-18,5.58395e-19,2.91107e-18,1.26024e-17,6.65913e-17
2856,5.60649e-17,2.59661e-18,3.23636e-19,1.77275e-18,7.83738e-18,4.35345e-17
2857,3.59526e-17,1.8309e-18,1.81776e-19,1.05555e-18,4.78157e-18,2.81028e-17
2858,2.27481e-17,1.28393e-18,9.83349e-20,6.1263e-19,2.8551e-18,1.78981e-17
2859,1.41898e-17,8.95084e-19,5.07787e-20,3.45097e-19,1.6633e-18,1.12356e-17
2860,8.71687e-18,6.19453e-19,2.47058e-20,1.87516e-19,9.41617e-19,6.94358e-18
2861,5.2673e-18,4.25614e-19,1.11213e-20,9.74504e-20,5.15194e-19,4.21792e-18
2862,3.12747e-18,2.90761e-19,4.49641e-21,4.78342e-20,2.70272e-19,2.5141e-18
2863,1.82195e-18,1.97171e-19,1.56761e-21,2.17271e-20,1.34376e-19,1.46711e-18
2864,1.03964e-18,1.32461e-19,4.86166e-22,8.80791e-21,6.22287e-20,8.35659e-19
2865,5.80534e-19,8.84567e-20,2.38073e-22,2.97598e-21,2.60815e-20,4.62782e-19
2866,3.17162e-19,5.8726e-20,2.98487e-22,7.30169e-22,9.41116e-21,2.47997e-19
2867,1.69549e-19,3.85507e-20,4.21095e-22,1.35963e-22,2.71867e-21,1.27722e-19
2868,8.91348e-20,2.51058e-20,5.06385e-22,1.9178e-22,7.31528e-22,6.25993e-20
2869,4.6755e-20,1.63009e-20,5.39012e-22,4.17023e-22,6.66382e-22,2.88317e-20
2870,2.50541e-20,1.04666e-20,5.24356e-22,6.094e-22,1.16811e-21,1.22856e-20
2871,1.42419e-20,6.6322e-21,4.68396e-22,7.12848e-22,1.64899e-21,4.77942e-21
2872,9.01948e-21,4.20624e-21,3.97801e-22,7.30727e-22,1.91922e-21,1.76549e-21
2873,6.44005e-21,2.6475e-21,3.291e-22,6.81647e-22,1.97057e-21,8.11231e-22
2874,5.00439e-21,1.62865e-21,2.58464e-22,5.93687e-22,1.85124e-21,6.72341e-22
2875,4.10055e-21,1.00943e-21,1.95689e-22,4.96312e-22,1.6294e-21,7.69715e-22
2876,3.40587e-21,6.24343e-22,1.48207e-22,3.98041e-22,1.36724e-21,8.68033e-22
2877,2.78398e-21,3.71852e-22,1.07653e-22,3.06055e-22,1.10343e-21,8.94988e-22
2878,2.24113e-21,2.2512e-22,7.51453e-23,2.30906e-22,8.61049e-22,8.48904e-22
2879,1.7681e-21,1.37217e-22,5.46547e-23,1.71002e-22,6.53021e-22,7.52203e-22
2880,1.35587e-21,7.93721e-23,3.7368e-23,1.2172e-22,4.83998e-22,6.33404e-22
2881,1.01921e-21,4.70659e-23,2.3669e-23,8.53738e-23,3.50668e-22,5.12427e-22
2882,7.53107e-22,2.8349e-23,1.70457e-23,6.01085e-23,2.49634e-22,3.97963e-22
2883,5.41808e-22,1.58074e-23,1.13088e-23,4.03006e-23,1.74013e-22,3.00372e-22
2884,3.83628e-22,9.17166e-24,6.20748e-24,2.67451e-23,1.19075e-22,2.22421e-22
2885,2.69259e-22,5.6822e-24,4.76505e-24,1.81844e-23,8.10867e-23,1.59533e-22
2886,1.82949e-22,2.96518e-24,3.18208e-24,1.15471e-23,5.38076e-23,1.11441e-22
2887,1.23368e-22,1.77402e-24,1.25648e-24,7.24664e-24,3.49861e-23,7.80975e-23
2888,8.37136e-23,1.17846e-24,1.26893e-24,4.92558e-24,2.3079e-23,5.32522e-23
2889,5.34351e-23,5.19029e-25,8.56074e-25,2.87332e-24,1.46681e-23,3.45122e-23
2890,3.4579e-23,3.56416e-25,1.45147e-25,1.72523e-24,8.98049e-24,2.33633e-23
2891,2.31429e-23,2.37162e-25,3.57184e-25,1.27119e-24,5.86396e-24,1.54039e-23
2892,1.37321e-23,8.60196e-26,2.02043e-25,6.00458e-25,3.62968e-24,9.20648e-24
2893,8.63482e-24,8.19434e-26,-2.51825e-26,3.61008e-25,2.05096e-24,6.15704e-24
2894,5.8519e-24,4.54218e-26,1.23385e-25,3.23568e-25,1.37458e-24,3.976e-24
2895,3.10898e-24,2.33785e-26,4.04824e-26,9.38242e-26,8.10149e-25,2.13459e-24
2896,1.98107e-24,2.65621e-26,-2.11081e-26,7.57072e-26,4.12172e-25,1.47814e-24
2897,1.41261e-24,6.46036e-27,4.73397e-26,8.66354e-26,3.14335e-25,9.48964e-25
2898,5.97782e-25,1.33369e-26,3.37922e-27,3.3414e-27,1.60586e-25,4.09312e-25
2899,4.49349e-25,9.85285e-27,-3.83673e-27,2.20049e-26,7.42472e-26,3.36888e-25
2900,3.3092e-25,9.21056e-28,1.87436e-26,2.43685e-26,7.27614e-26,2.04961e-25
2901,1.00605e-25,1.15365e-26,-3.1024e-27,-5.05708e-27,2.75495e-26,5.96646e-26
2902,1.28839e-25,-1.62824e-29,3.86862e-27,1.03628e-26,1.65192e-26,8.82077e-26
2903,8.00108e-26,3.96498e-27,6.64975e-27,5.92539e-27,1.82455e-26,3.73432e-26
2904,2.20594e-26,7.18154e-27,-2.16533e-27,-2.28364e-27,3.1997e-27,4.67391e-27
2905,5.23413e-26,-1.19544e-27,4.93723e-27,5.96593e-27,6.13958e-27,2.85906e-26
2906,2.2854e-26,8.99807e-27,-4.86641e-28,2.42117e-28,3.44128e-27,2.40004e-27
2907,1.53378e-26,-1.32252e-28,2.3294e-31,-3.4021e-28,4.84865e-28,3.1845e-27
2908,3.08422e-26,5.52834e-27,2.44102e-27,2.90535e-27,3.54139e-27,1.00054e-26
2909,1.31059e-26,7.50983e-27,-1.52519e-27,-7.96577e-28,1.76836e-28,-2.26749e-27
2910,1.60968e-26,-7.07707e-28,1.68858e-27,9.57495e-28,1.64396e-27,5.08627e-27
2911,2.63695e-26,1.52341e-26,-2.34717e-28,5.60063e-28,1.42075e-27,2.11581e-27
2912,6.66917e-27,-9.6132e-28,5.26767e-28,-2.16761e-28,5.13737e-28,-3.46118e-28
2913,3.04415e-26,1.45368e-26,1.95987e-27,5.18255e-28,2.42065e-27,4.31101e-27
2914,9.76018e-27,2.71313e-27,-2.87564e-28,3.37062e-29,3.73823e-28,-1.30179e-27
2915,1.67584e-26,6.35314e-27,1.45683e-27,-3.45319e-29,1.9023e-27,2.03794e-27
2916,2.79083e-26,1.60065e-26,3.05581e-28,3.0193e-28,1.46324e-27,1.60189e-27
2917,5.13345e-27,-1.45048e-27,1.18545e-27,-1.5983e-28,8.11092e-28,2.80535e-28
2918,3.03228e-26,1.79901e-26,2.37201e-27,-2.61011e-29,1.64971e-27,1.49315e-27
2919,4.07806e-27,-2.46144e-27,-4.58715e-28,3.37389e-28,4.04091e-28,-2.35641e-28
2920,2.99853e-26,1.66503e-26,4.42732e-27,4.81174e-29,1.47432e-27,2.74118e-27
2921,8.58177e-27,4.65141e-28,-6.80261e-28,5.28773e-28,9.06516e-28,-1.81212e-28
2922,1.83747e-26,1.0431e-26,1.66448e-27,8.55119e-28,1.03243e-27,1.02288e-27
2923,1.70594e-26,4.61979e-27,3.42822e-27,9.85582e-29,7.15617e-28,9.41559e-28
2924,1.06688e-26,6.68841e-27,-9.38507e-28,1.56714e-27,4.13993e-28,4.7463e-28
2925,2.22366e-26,9.6777e-27,3.39967e-27,5.22909e-28,6.95529e-28,1.39278e-27
2926,9.15196e-27,5.02645e-27,-1.63554e-27,2.35815e-27,3.9228e-28,-3.57706e-28
2927,2.86825e-26,1.3348e-26,5.1631e-27,1.23752e-27,3.65757e-28,1.91e-27
2928,6.19258e-27,2.50473e-27,-2.37597e-27,1.45592e-27,4.04871e-28,-1.16453e-29
2929,2.67641e-26,1.15803e-26,4.67381e-27,2.54994e-27,1.09738e-28,2.51299e-27
2930,1.23406e-26,3.53507e-27,1.03881e-27,6.41566e-28,2.99794e-28,-4.15618e-28
2931,2.46113e-26,1.11688e-26,2.28302e-27,4.77552e-27,4.40351e-29,2.13543e-27
2932,9.77211e-27,2.1445e-27,3.96494e-27,-5.79346e-28,2.81477e-28,-4.1437e-28
2933,2.14926e-26,9.18858e-27,4.47502e-28,6.27773e-27,7.46212e-29,1.8083e-27
2934,1.52094e-26,3.53442e-27,6.89908e-27,-2.02927e-27,4.32708e-28,1.82734e-28
2935,2.01423e-26,1.04154e-26,-2.92161e-27,7.0155e-27,2.90953e-29,1.34554e-27
2936,1.85136e-26,4.16272e-27,9.1188e-27,-1.52688e-27,1.01674e-27,4.30796e-28
2937,1.51587e-26,6.72612e-27,-4.02278e-27,6.73263e-27,3.95603e-29,1.12823e-27
2938,1.6423e-26,2.1592e-27,8.47046e-27,-1.8776e-27,1.33018e-27,3.48716e-28
2939,1.93828e-26,9.19294e-27,-3.37614e-27,6.95561e-27,2.24024e-29,1.22528e-27
2940,1.88813e-26,6.59596e-27,6.00837e-27,-1.52255e-27,2.06037e-27,3.67839e-28
2941,9.6268e-27,1.91792e-27,-2.67765e-27,5.01643e-27,7.34764e-29,1.0255e-27
2942,2.14948e-26,6.27643e-27,7.08222e-27,-1.05741e-27,2.88459e-27,1.2154e-28
2943,1.40235e-26,3.40226e-27,-1.91922e-27,5.42123e-27,2.82516e-28,1.17636e-27
2944,2.00948e-26,6.15038e-27,4.20829e-27,-2.60229e-29,3.47243e-27,2.24583e-28
2945,1.13587e-26,-2.99157e-28,7.34857e-28,2.81848e-27,3.52903e-28,1.41505e-27
2946,2.37058e-26,9.20665e-27,9.24525e-28,1.71975e-27,4.00136e-27,-1.78467e-28
2947,1.37465e-26,-1.22305e-27,4.36609e-27,2.3425e-27,1.07288e-27,1.17205e-27
2948,1.7868e-26,5.76852e-27,-1.63729e-27,3.37578e-27,2.85512e-27,3.45242e-29
2949,1.91986e-26,7.23128e-29,9.47216e-27,2.31087e-28,1.41983e-27,1.1196e-27
2950,1.71774e-26,5.23852e-27,-4.73935e-27,5.5996e-27,2.72434e-27,1.39305e-29
2951,2.1525e-26,5.02054e-27,7.23229e-27,-1.12884e-27,2.61289e-27,6.44978e-28
2952,1.28973e-26,-6.15221e-28,-2.88754e-27,6.35251e-27,9.92268e-28,2.78919e-28
2953,2.51936e-26,8.59304e-27,5.44237e-27,-1.11945e-27,2.74999e-27,5.48472e-28
2954,1.37927e-26,-1.02635e-27,1.29605e-27,3.94015e-27,3.56834e-29,8.69012e-28
2955,1.95188e-26,4.41883e-27,8.94926e-28,5.88178e-28,2.6889e-27,-1.80335e-28
2956,1.74659e-26,9.35586e-28,5.70777e-27,1.80695e-27,1.96093e-28,1.12606e-27
2957,1.52854e-26,1.22973e-27,-1.65285e-27,2.87981e-27,1.48255e-27,-3.75644e-29
2958,1.4148e-26,3.4285e-27,2.36553e-27,-7.86952e-28,1.74841e-27,7.97144e-28
2959,1.51948e-26,2.69907e-29,3.83959e-28,3.52113e-27,4.19682e-28,-8.25252e-29
2960,1.635e-26,2.66945e-27,1.01644e-27,-9.04067e-29,1.91467e-27,7.33899e-28
2961,1.63035e-26,2.58451e-27,3.60399e-27,7.47224e-28,1.6885e-28,3.01625e-28
2962,1.89505e-26,1.23611e-27,-1.77274e-27,7.2695e-28,1.14377e-27,8.30299e-29
2963,1.68017e-26,1.67632e-27,3.88753e-27,1.00604e-29,8.33368e-28,2.47601e-28
2964,2.645e-26,7.85975e-27,1.31048e-27,9.46859e-28,1.83758e-28,6.19082e-29
2965,1.52037e-26,-1.07623e-27,-9.81411e-28,1.80408e-28,1.11346e-27,7.86131e-29
2966,1.37284e-26,2.00754e-27,1.97968e-27,5.76293e-29,3.44443e-28,-8.68613e-29
2967,2.71859e-26,8.9795e-27,6.06284e-28,8.15775e-28,5.12835e-28,4.68503e-28
2968,1.01591e-26,-1.8562e-27,-6.13619e-28,2.46732e-28,1.26e-27,-1.98534e-28
2969,1.21676e-26,3.79126e-27,1.60586e-27,-2.52283e-28,1.82196e-28,1.38604e-28
2970,2.32841e-26,8.86802e-27,1.46826e-28,5.89631e-28,8.44994e-28,7.75884e-28
2971,6.23581e-27,-1.48508e-27,3.12095e-28,3.62631e-30,1.44168e-27,-4.80618e-28
2972,6.79593e-27,-1.33027e-28,1.88066e-27,-1.02874e-28,1.71807e-28,6.05369e-28
2973,1.93324e-26,8.79925e-27,1.12979e-27,7.78489e-29,5.41778e-28,7.45903e-28
2974,4.81287e-27,-4.14256e-28,-1.62909e-28,1.15674e-30,1.15382e-27,-7.57332e-28
2975,4.99582e-27,-1.06865e-27,1.35155e-27,-1.36227e-29,3.70634e-28,9.61078e-28
2976,1.48166e-26,4.6778e-27,2.96728e-27,1.32112e-29,3.78379e-28,9.9859e-28
2977,4.11176e-27,1.87668e-27,-8.48896e-28,3.01229e-30,8.63244e-28,-6.38866e-28
2978,6.61559e-27,3.39396e-28,2.74828e-27,1.84803e-29,5.59623e-28,4.51288e-28
2979,1.00758e-26,7.17447e-28,4.13659e-27,6.66904e-29,5.01409e-28,8.38265e-28
2980,5.57754e-27,2.57541e-27,-4.51507e-28,3.17595e-28,5.19643e-28,-4.01386e-28
2981,6.21568e-27,1.61936e-27,1.50707e-27,9.72158e-29,2.9938e-28,1.05729e-28
2982,1.1048e-26,1.97616e-27,4.4459e-27,1.12242e-28,2.87921e-28,4.29983e-28
