t,Norm_0,AvgX_0,Norm_1,AvgX_1,Norm_2,AvgX_2
229,0.0641446,6.68782,0.935855,97.5738,18.9949,1980.44
230,0.0674994,7.06715,0.932501,97.6322,19.3163,2022.4
231,0.071661,7.53422,0.928339,97.6027,19.6419,2065.09
232,0.0766221,8.08932,0.923378,97.4849,19.9715,2108.47
233,0.0823741,8.73258,0.917626,97.2787,20.3047,2152.53
234,0.0889069,9.46397,0.911093,96.9842,20.6414,2197.24
235,0.096209,10.2833,0.903791,96.6015,20.9813,2242.58
236,0.104268,11.1901,0.895732,96.131,21.3241,2288.52
237,0.113069,12.184,0.886931,95.5733,21.6694,2335.04
238,0.122598,13.2642,0.877402,94.929,22.0171,2382.1
239,0.132837,14.4299,0.867163,94.199,22.3669,2429.69
240,0.143768,15.68,0.856232,93.3844,22.7184,2477.76
241,0.155374,17.0133,0.844626,92.4863,23.0713,2526.3
242,0.167632,18.4286,0.832368,91.506,23.4253,2575.26
243,0.180522,19.9242,0.819478,90.4452,23.7802,2624.61
244,0.194022,21.4984,0.805978,89.3055,24.1356,2674.32
245,0.208108,23.1495,0.791892,88.0886,24.4912,2724.36
246,0.222755,24.8755,0.777245,86.7967,24.8467,2774.68
247,0.237937,26.6742,0.762063,85.4318,25.2017,2825.26
248,0.253628,28.5432,0.746372,83.9963,25.556,2876.06
249,0.269802,30.4803,0.730198,82.4926,25.9092,2927.04
250,0.286428,32.4827,0.713572,80.9233,26.261,2978.16
251,0.303479,34.5477,0.696521,79.2911,26.6111,3029.38
252,0.320925,36.6725,0.679075,77.5989,26.9592,3080.66
253,0.338734,38.8541,0.661266,75.8496,27.3049,3131.97
254,0.356877,41.0894,0.643123,74.0465,27.6479,3183.27
255,0.375321,43.375,0.624679,72.1927,27.988,3234.51
256,0.394035,45.7077,0.605965,70.2916,28.3248,3285.65
257,0.412984,48.084,0.587016,68.3466,28.658,3336.66
258,0.432137,50.5003,0.567863,66.3614,28.9872,3387.5
259,0.45146,52.953,0.54854,64.3397,29.3123,3438.12
260,0.470919,55.4381,0.529081,62.2851,29.6329,3488.48
261,0.490481,57.952,0.509519,60.2015,29.9487,3538.55
262,0.51011,60.4907,0.48989,58.093,30.2595,3588.28
263,0.529773,63.0501,0.470227,55.9634,30.5649,3637.63
264,0.549435,65.6262,0.450565,53.8169,30.8647,3686.57
265,0.569062,68.2149,0.430938,51.6575,31.1586,3735.06
266,0.588621,70.8119,0.411379,49.4896,31.4465,3783.06
267,0.608075,73.4131,0.391925,47.3172,31.7279,3830.52
268,0.627393,76.0142,0.372607,45.1447,32.0028,3877.42
269,0.646539,78.6108,0.353461,42.9764,32.2708,3923.72
270,0.66548,81.1987,0.33452,40.8165,32.5318,3969.38
271,0.684184,83.7735,0.315816,38.6694,32.7856,4014.36
