E,T,R0,R1,R2,R,N_R0,N_R1,N_R2,E/V0
364.325,0.999929,1.25076e-17,-5.74936e-20,1.94879e-19,1.2645e-17,1.25085e-17,-5.74977e-20,1.94893e-19,3.64325
364.38,0.999929,2.89048e-18,3.80597e-19,5.3313e-20,3.32439e-18,2.89069e-18,3.80624e-19,5.33168e-20,3.6438
364.435,0.999929,7.76392e-18,-1.25811e-19,1.08533e-19,7.74664e-18,7.76447e-18,-1.2582e-19,1.0854e-19,3.64435
364.49,0.999929,1.85532e-17,5.29874e-19,1.19e-20,1.9095e-17,1.85546e-17,5.29912e-19,1.19008e-20,3.6449
364.544,0.999929,8.48651e-18,3.43115e-19,1.78108e-19,9.00774e-18,8.48712e-18,3.43139e-19,1.78121e-19,3.64544
364.599,0.999929,1.08315e-17,1.74756e-20,-5.14145e-22,1.08484e-17,1.08322e-17,1.74769e-20,-5.14181e-22,3.64599
364.654,0.999929,9.76838e-18,-6.07729e-20,6.14706e-20,9.76907e-18,9.76907e-18,-6.07772e-20,6.1475e-20,3.64654
364.709,0.999929,1.30237e-17,2.23182e-18,3.21557e-19,1.55771e-17,1.30246e-17,2.23198e-18,3.2158e-19,3.64709
364.764,0.999929,1.30996e-17,7.84614e-19,9.09328e-20,1.39751e-17,1.31005e-17,7.84669e-19,9.09392e-20,3.64764
364.819,0.999929,4.24962e-18,1.88247e-19,-7.98106e-20,4.35806e-18,4.24993e-18,1.88261e-19,-7.98163e-20,3.64819
364.873,0.999929,9.26662e-18,-1.92663e-19,3.67784e-20,9.11073e-18,9.26727e-18,-1.92677e-19,3.6781e-20,3.64873
364.928,0.999929,1.9976e-17,1.74046e-18,1.38207e-19,2.18546e-17,1.99774e-17,1.74058e-18,1.38217e-19,3.64928
364.983,0.999929,6.48929e-18,-6.79332e-20,1.04282e-19,6.52564e-18,6.48975e-18,-6.7938e-20,1.04289e-19,3.64983
365.038,0.999929,4.12045e-18,-1.69818e-19,3.41e-20,3.98473e-18,4.12074e-18,-1.6983e-19,3.41024e-20,3.65038
365.093,0.999929,4.67835e-18,2.34516e-19,6.51128e-21,4.91938e-18,4.67868e-18,2.34533e-19,6.51174e-21,3.65093
365.148,0.999929,1.48101e-17,5.73872e-19,2.49762e-19,1.56337e-17,1.48112e-17,5.73913e-19,2.4978e-19,3.65148
365.203,0.999929,1.20568e-17,4.45704e-19,8.90203e-20,1.25915e-17,1.20577e-17,4.45735e-19,8.90266e-20,3.65203
365.258,0.999929,6.16991e-19,-9.10163e-20,-7.10019e-20,4.54973e-19,6.17035e-19,-9.10228e-20,-7.10069e-20,3.65258
365.313,0.999929,1.499e-17,2.23964e-19,5.8253e-20,1.52722e-17,1.4991e-17,2.2398e-19,5.82571e-20,3.65313
365.367,0.999929,1.55229e-17,2.33949e-19,3.02254e-20,1.57871e-17,1.5524e-17,2.33965e-19,3.02276e-20,3.65367
365.422,0.999929,9.86706e-18,2.00573e-20,1.42716e-20,9.90138e-18,9.86775e-18,2.00587e-20,1.42727e-20,3.65422
365.477,0.999929,3.71836e-18,6.09506e-19,3.31757e-19,4.65962e-18,3.71862e-18,6.09549e-19,3.3178e-19,3.65477
365.532,0.999929,1.61283e-17,-2.28466e-20,4.61747e-20,1.61516e-17,1.61294e-17,-2.28482e-20,4.61779e-20,3.65532
365.587,0.999929,9.63681e-18,8.9089e-20,-6.98986e-20,9.656e-18,9.6375e-18,8.90953e-20,-6.99035e-20,3.65587
365.642,0.999929,1.20102e-17,3.67417e-19,2.53899e-20,1.2403e-17,1.20111e-17,3.67442e-19,2.53917e-20,3.65642
365.697,0.999929,1.15858e-17,-7.28722e-20,4.38854e-19,1.19517e-17,1.15866e-17,-7.28774e-20,4.38885e-19,3.65697
365.752,0.999929,6.46811e-18,4.40564e-21,-1.41126e-19,6.33139e-18,6.46857e-18,4.40595e-21,-1.41136e-19,3.65752
365.807,0.999929,9.52097e-18,1.62338e-18,7.02188e-20,1.12146e-17,9.52164e-18,1.62349e-18,7.02237e-20,3.65807
365.862,0.999929,1.30291e-17,4.5494e-19,-1.03728e-20,1.34736e-17,1.303e-17,4.54972e-19,-1.03735e-20,3.65862
365.917,0.999929,6.77924e-18,5.88284e-19,1.2203e-19,7.48955e-18,6.77972e-18,5.88325e-19,1.22038e-19,3.65917
365.972,0.99993,1.30042e-17,1.76472e-19,2.4855e-19,1.34292e-17,1.30051e-17,1.76484e-19,2.48568e-19,3.65972
366.026,0.99993,1.65505e-17,7.52645e-19,1.20322e-19,1.74234e-17,1.65516e-17,7.52698e-19,1.2033e-19,3.66026
366.081,0.99993,1.06389e-17,-2.23123e-20,1.56853e-19,1.07734e-17,1.06396e-17,-2.23139e-20,1.56864e-19,3.66081
366.136,0.99993,1.22892e-17,3.98172e-19,4.75169e-20,1.27349e-17,1.22901e-17,3.982e-19,4.75203e-20,3.66136
366.191,0.99993,1.24956e-17,2.91191e-19,3.64435e-20,1.28232e-17,1.24965e-17,2.91211e-19,3.64461e-20,3.66191
366.246,0.99993,8.243e-18,-4.69053e-20,8.23432e-19,9.01953e-18,8.24358e-18,-4.69086e-20,8.2349e-19,3.66246
366.301,0.99993,1.45883e-18,6.11132e-20,3.07206e-20,1.55067e-18,1.45894e-18,6.11175e-20,3.07227e-20,3.66301
366.356,0.99993,3.4318e-18,1.5469e-19,3.61341e-19,3.94783e-18,3.43204e-18,1.54701e-19,3.61366e-19,3.66356
366.411,0.99993,1.24323e-17,4.89589e-19,2.0426e-19,1.31262e-17,1.24332e-17,4.89623e-19,2.04274e-19,3.66411
366.466,0.99993,1.36519e-17,-1.31974e-19,4.53312e-20,1.35652e-17,1.36528e-17,-1.31983e-19,4.53344e-20,3.66466
366.521,0.99993,3.11628e-18,1.02071e-19,-6.36576e-22,3.21771e-18,3.1165e-18,1.02078e-19,-6.36621e-22,3.66521
366.576,0.99993,6.30773e-18,9.73668e-19,4.66949e-20,7.32809e-18,6.30817e-18,9.73736e-19,4.66982e-20,3.66576
366.631,0.99993,2.28327e-17,1.65627e-19,3.10473e-21,2.30015e-17,2.28343e-17,1.65639e-19,3.10495e-21,3.66631
366.686,0.99993,2.65123e-17,4.68464e-20,1.04167e-19,2.66633e-17,2.65141e-17,4.68497e-20,1.04174e-19,3.66686
366.741,0.99993,4.00368e-19,8.32624e-19,1.06952e-19,1.33995e-18,4.00396e-19,8.32683e-19,1.0696e-19,3.66741
366.796,0.99993,1.24734e-17,-2.16976e-19,5.41459e-20,1.23106e-17,1.24743e-17,-2.16992e-19,5.41497e-20,3.66796
366.851,0.99993,8.70603e-18,2.01204e-19,-4.52916e-21,8.90271e-18,8.70664e-18,2.01218e-19,-4.52947e-21,3.66851
366.906,0.99993,3.34674e-17,6.0214e-20,1.76484e-19,3.37041e-17,3.34697e-17,6.02182e-20,1.76497e-19,3.66906
366.961,0.99993,4.10407e-18,1.36149e-20,4.17583e-20,4.15944e-18,4.10435e-18,1.36158e-20,4.17612e-20,3.66961
367.016,0.99993,2.86442e-17,3.25765e-19,1.67415e-19,2.91374e-17,2.86462e-17,3.25788e-19,1.67427e-19,3.67016
367.071,0.99993,5.51984e-18,-8.48667e-20,8.70209e-20,5.522e-18,5.52023e-18,-8.48727e-20,8.7027e-20,3.67071
367.126,0.99993,1.14831e-17,8.60212e-20,1.90414e-19,1.17596e-17,1.14839e-17,8.60272e-20,1.90428e-19,3.67126
367.181,0.99993,1.41461e-17,1.09172e-18,3.82671e-20,1.52761e-17,1.41471e-17,1.09179e-18,3.82698e-20,3.67181
367.236,0.99993,5.31455e-18,-3.72169e-19,2.24279e-19,5.16666e-18,5.31492e-18,-3.72195e-19,2.24295e-19,3.67236
367.291,0.99993,1.56528e-17,7.22133e-19,1.59743e-20,1.6391e-17,1.56539e-17,7.22184e-19,1.59754e-20,3.67291
367.346,0.99993,2.81091e-18,-4.42915e-20,4.18664e-19,3.18529e-18,2.81111e-18,-4.42946e-20,4.18694e-19,3.67346
367.401,0.99993,4.677e-18,2.3599e-19,1.42179e-20,4.92721e-18,4.67732e-18,2.36007e-19,1.42189e-20,3.67401
367.457,0.99993,1.66533e-17,5.16462e-19,1.84884e-19,1.73546e-17,1.66544e-17,5.16498e-19,1.84897e-19,3.67457
367.512,0.99993,3.39026e-17,-1.93893e-19,-2.47373e-20,3.36839e-17,3.39049e-17,-1.93907e-19,-2.4739e-20,3.67512
367.567,0.99993,1.0344e-17,1.12477e-18,1.90959e-19,1.16597e-17,1.03447e-17,1.12485e-18,1.90973e-19,3.67567
367.622,0.99993,4.6886e-18,1.7634e-19,9.57384e-20,4.96068e-18,4.68893e-18,1.76352e-19,9.57451e-20,3.67622
367.677,0.99993,4.45038e-17,1.34302e-18,3.06173e-19,4.6153e-17,4.45069e-17,1.34312e-18,3.06195e-19,3.67677
367.732,0.99993,1.63151e-17,1.22372e-18,1.19066e-19,1.76579e-17,1.63163e-17,1.2238e-18,1.19074e-19,3.67732
367.787,0.99993,7.12585e-18,-6.7712e-19,2.0806e-19,6.65679e-18,7.12635e-18,-6.77167e-19,2.08074e-19,3.67787
367.842,0.99993,2.14191e-17,-1.71593e-21,1.46319e-20,2.1432e-17,2.14206e-17,-1.71605e-21,1.46329e-20,3.67842
367.897,0.99993,2.951e-17,9.31545e-19,1.77234e-19,3.06188e-17,2.95121e-17,9.3161e-19,1.77246e-19,3.67897
367.952,0.99993,2.49171e-17,7.39015e-19,1.29528e-19,2.57856e-17,2.49188e-17,7.39067e-19,1.29537e-19,3.67952
368.007,0.99993,4.15388e-18,-4.36299e-19,3.54556e-19,4.07213e-18,4.15417e-18,-4.3633e-19,3.54581e-19,3.68007
368.062,0.99993,7.16373e-18,7.13993e-20,3.95084e-19,7.63021e-18,7.16423e-18,7.14042e-20,3.95112e-19,3.68062
368.118,0.99993,2.16673e-17,1.05118e-18,-2.15096e-20,2.2697e-17,2.16688e-17,1.05125e-18,-2.15111e-20,3.68118
368.173,0.99993,1.0718e-17,1.27069e-19,1.77123e-19,1.10222e-17,1.07187e-17,1.27078e-19,1.77136e-19,3.68173
368.228,0.99993,3.85004e-18,8.87794e-19,3.98451e-19,5.13629e-18,3.85031e-18,8.87855e-19,3.98479e-19,3.68228
368.283,0.99993,1.09562e-17,3.35259e-19,2.381e-19,1.15296e-17,1.0957e-17,3.35283e-19,2.38116e-19,3.68283
368.338,0.999931,1.87302e-17,2.50105e-19,-4.88558e-20,1.89315e-17,1.87315e-17,2.50123e-19,-4.88592e-20,3.68338
368.393,0.999931,1.68473e-17,-1.07404e-19,2.36983e-19,1.69769e-17,1.68484e-17,-1.07411e-19,2.36999e-19,3.68393
368.448,0.999931,3.7667e-18,1.9421e-18,3.13119e-20,5.7401e-18,3.76696e-18,1.94223e-18,3.1314e-20,3.68448
368.503,0.999931,1.44113e-17,-4.85621e-19,6.14382e-21,1.39318e-17,1.44123e-17,-4.85655e-19,6.14425e-21,3.68503
368.558,0.999931,1.15556e-17,5.84827e-19,3.13722e-20,1.21718e-17,1.15564e-17,5.84868e-19,3.13743e-20,3.68558
368.614,0.999931,9.40065e-18,2.77014e-19,5.68463e-20,9.73451e-18,9.4013e-18,2.77033e-19,5.68503e-20,3.68614
368.669,0.999931,1.80828e-18,4.7687e-19,1.0571e-18,3.34225e-18,1.80841e-18,4.76903e-19,1.05717e-18,3.68669
368.724,0.999931,3.06094e-18,3.3371e-19,-1.3701e-19,3.25764e-18,3.06115e-18,3.33733e-19,-1.3702e-19,3.68724
368.779,0.999931,2.08314e-17,1.67888e-19,8.10766e-20,2.10803e-17,2.08328e-17,1.679e-19,8.10822e-20,3.68779
368.834,0.999931,2.40775e-17,6.09896e-19,5.13457e-19,2.52009e-17,2.40792e-17,6.09939e-19,5.13493e-19,3.68834
368.889,0.999931,7.65588e-18,7.45839e-19,-5.72494e-20,8.34447e-18,7.65641e-18,7.4589e-19,-5.72534e-20,3.68889
368.945,0.999931,2.05862e-17,1.13087e-19,4.83025e-21,2.07041e-17,2.05876e-17,1.13095e-19,4.83058e-21,3.68945
369,0.999931,3.88628e-17,-1.02649e-19,1.16345e-19,3.88765e-17,3.88655e-17,-1.02656e-19,1.16354e-19,3.69
369.055,0.999931,1.66136e-17,6.41404e-19,3.41086e-19,1.7596e-17,1.66147e-17,6.41449e-19,3.4111e-19,3.69055
369.11,0.999931,1.51965e-17,2.26684e-18,-7.47946e-20,1.73885e-17,1.51976e-17,2.26699e-18,-7.47998e-20,3.6911
369.165,0.999931,4.26115e-17,1.37215e-19,7.0141e-19,4.34501e-17,4.26145e-17,1.37225e-19,7.01459e-19,3.69165
369.22,0.999931,1.02533e-17,6.54703e-19,2.74195e-20,1.09355e-17,1.02541e-17,6.54748e-19,2.74214e-20,3.6922
369.276,0.999931,5.5871e-18,9.76002e-19,-2.95617e-20,6.53354e-18,5.58749e-18,9.76069e-19,-2.95637e-20,3.69276
369.331,0.999931,9.36371e-18,-3.58694e-19,1.67809e-19,9.17282e-18,9.36436e-18,-3.58719e-19,1.6782e-19,3.69331
369.386,0.999931,1.22458e-17,7.66244e-19,5.80901e-19,1.35929e-17,1.22466e-17,7.66297e-19,5.80941e-19,3.69386
369.441,0.999931,1.58515e-17,-3.43728e-19,7.59771e-20,1.55838e-17,1.58526e-17,-3.43751e-19,7.59824e-20,3.69441
369.496,0.999931,9.13001e-18,1.24961e-19,6.12819e-19,9.86779e-18,9.13064e-18,1.2497e-19,6.12862e-19,3.69496
369.552,0.999931,2.23444e-17,2.46214e-18,9.15243e-20,2.4898e-17,2.23459e-17,2.46231e-18,9.15306e-20,3.69552
369.607,0.999931,2.69803e-17,-4.79039e-19,3.80113e-19,2.68813e-17,2.69821e-17,-4.79072e-19,3.80139e-19,3.69607
369.662,0.999931,5.552e-18,2.90862e-19,2.39278e-19,6.08214e-18,5.55238e-18,2.90882e-19,2.39294e-19,3.69662
369.717,0.999931,2.18919e-17,-4.35886e-20,1.98212e-19,2.20465e-17,2.18934e-17,-4.35916e-20,1.98225e-19,3.69717
369.773,0.999931,2.51422e-17,1.39717e-18,6.6689e-19,2.72063e-17,2.5144e-17,1.39726e-18,6.66936e-19,3.69773
369.828,0.999931,1.4027e-17,-5.26938e-19,2.25102e-19,1.37251e-17,1.40279e-17,-5.26975e-19,2.25117e-19,3.69828
369.883,0.999931,2.14487e-17,-2.7858e-21,-1.21738e-19,2.13241e-17,2.14501e-17,-2.78599e-21,-1.21746e-19,3.69883
369.938,0.999931,8.07114e-18,6.85775e-19,2.16547e-18,1.09224e-17,8.07169e-18,6.85822e-19,2.16562e-18,3.69938
369.993,0.999931,2.09964e-17,1.33385e-18,-3.66945e-19,2.19633e-17,2.09978e-17,1.33394e-18,-3.6697e-19,3.69993
370.049,0.999931,4.15831e-17,-5.18636e-19,5.06206e-19,4.15707e-17,4.1586e-17,-5.18671e-19,5.06241e-19,3.70049
370.104,0.999931,2.56723e-17,1.35255e-18,2.69273e-19,2.72942e-17,2.56741e-17,1.35265e-18,2.69292e-19,3.70104
370.159,0.999931,1.60246e-17,1.70219e-18,1.38767e-18,1.91144e-17,1.60257e-17,1.7023e-18,1.38776e-18,3.70159
370.214,0.999931,1.72011e-17,1.63302e-18,-1.83957e-19,1.86502e-17,1.72023e-17,1.63313e-18,-1.8397e-19,3.70214
370.27,0.999931,1.53393e-17,3.49962e-19,1.12529e-19,1.58018e-17,1.53404e-17,3.49986e-19,1.12537e-19,3.7027
370.325,0.999931,4.3966e-18,-5.55051e-19,2.03501e-19,4.04505e-18,4.3969e-18,-5.55089e-19,2.03515e-19,3.70325
370.38,0.999931,2.0776e-17,8.16941e-19,6.13668e-19,2.22066e-17,2.07774e-17,8.16997e-19,6.1371e-19,3.7038
370.436,0.999931,4.64443e-17,1.17303e-18,2.68838e-19,4.78862e-17,4.64475e-17,1.17311e-18,2.68856e-19,3.70436
370.491,0.999931,1.63426e-17,2.02106e-18,9.24951e-20,1.84562e-17,1.63437e-17,2.0212e-18,9.25015e-20,3.70491
370.546,0.999931,1.10304e-17,-7.66591e-19,2.68676e-19,1.05325e-17,1.10312e-17,-7.66644e-19,2.68694e-19,3.70546
370.601,0.999931,3.66805e-18,-9.62092e-20,7.00073e-19,4.27191e-18,3.6683e-18,-9.62158e-20,7.00121e-19,3.70601
370.657,0.999931,2.92584e-17,1.91448e-18,3.096e-19,3.14825e-17,2.92604e-17,1.91461e-18,3.09622e-19,3.70657
370.712,0.999931,3.69559e-18,3.81002e-20,5.56601e-19,4.29029e-18,3.69584e-18,3.81028e-20,5.56639e-19,3.70712
370.767,0.999932,1.8255e-17,3.24379e-19,4.32783e-19,1.90121e-17,1.82562e-17,3.24401e-19,4.32813e-19,3.70767
370.823,0.999932,1.25461e-18,-2.13516e-19,3.44049e-19,1.38514e-18,1.2547e-18,-2.13531e-19,3.44073e-19,3.70823
370.878,0.999932,2.95977e-17,1.18057e-18,1.03849e-19,3.08821e-17,2.95997e-17,1.18065e-18,1.03856e-19,3.70878
370.933,0.999932,2.28496e-17,2.17044e-18,5.18312e-19,2.55383e-17,2.28512e-17,2.17059e-18,5.18348e-19,3.70933
370.989,0.999932,2.63359e-17,-1.08702e-18,5.1992e-19,2.57688e-17,2.63377e-17,-1.08709e-18,5.19956e-19,3.70989
371.044,0.999932,1.01111e-17,8.17593e-19,8.92501e-19,1.18212e-17,1.01118e-17,8.17649e-19,8.92562e-19,3.71044
371.099,0.999932,9.70436e-18,-1.89729e-19,5.71974e-20,9.57183e-18,9.70502e-18,-1.89742e-19,5.72013e-20,3.71099
371.155,0.999932,3.07308e-17,9.19605e-19,3.95727e-19,3.20461e-17,3.07329e-17,9.19667e-19,3.95754e-19,3.71155
371.21,0.999932,3.94795e-17,5.99021e-20,4.05948e-19,3.99454e-17,3.94822e-17,5.99062e-20,4.05975e-19,3.7121
371.265,0.999932,1.0012e-17,4.05512e-19,2.24761e-19,1.06423e-17,1.00127e-17,4.0554e-19,2.24776e-19,3.71265
371.321,0.999932,6.33908e-17,-2.24804e-19,1.62673e-19,6.33286e-17,6.33951e-17,-2.2482e-19,1.62684e-19,3.71321
371.376,0.999932,3.20043e-17,7.65172e-19,6.41972e-19,3.34114e-17,3.20064e-17,7.65225e-19,6.42015e-19,3.71376
371.431,0.999932,1.32333e-17,-2.34944e-20,1.71828e-18,1.49281e-17,1.32342e-17,-2.3496e-20,1.7184e-18,3.71431
371.487,0.999932,2.37153e-17,8.43061e-19,7.28274e-19,2.52866e-17,2.37169e-17,8.43118e-19,7.28324e-19,3.71487
371.542,0.999932,7.32667e-17,1.35795e-18,-8.92477e-20,7.45354e-17,7.32717e-17,1.35804e-18,-8.92538e-20,3.71542
371.597,0.999932,3.37959e-17,-2.14372e-19,1.14774e-18,3.47293e-17,3.37982e-17,-2.14387e-19,1.14782e-18,3.71597
371.653,0.999932,9.41659e-18,6.65579e-20,-3.67743e-19,9.11541e-18,9.41723e-18,6.65624e-20,-3.67768e-19,3.71653
371.708,0.999932,1.57182e-17,4.23613e-19,4.36743e-19,1.65785e-17,1.57193e-17,4.23642e-19,4.36772e-19,3.71708
371.763,0.999932,2.04039e-17,1.0065e-18,1.16925e-18,2.25796e-17,2.04053e-17,1.00657e-18,1.16932e-18,3.71763
371.819,0.999932,1.75532e-17,5.48246e-18,1.70355e-18,2.47392e-17,1.75544e-17,5.48284e-18,1.70367e-18,3.71819
371.874,0.999932,4.53319e-18,-2.07198e-18,-6.82427e-19,1.77878e-18,4.5335e-18,-2.07212e-18,-6.82474e-19,3.71874
371.93,0.999932,2.82005e-17,1.40632e-18,2.37167e-19,2.9844e-17,2.82025e-17,1.40642e-18,2.37183e-19,3.7193
371.985,0.999932,3.72806e-17,7.80311e-20,1.33755e-18,3.86962e-17,3.72832e-17,7.80364e-20,1.33764e-18,3.71985
372.04,0.999932,4.13117e-17,2.11362e-18,3.16922e-19,4.37422e-17,4.13145e-17,2.11377e-18,3.16943e-19,3.7204
372.096,0.999932,2.35658e-17,-5.65791e-19,-1.50937e-19,2.28491e-17,2.35674e-17,-5.6583e-19,-1.50948e-19,3.72096
372.151,0.999932,2.47282e-17,4.37175e-19,1.74542e-18,2.69108e-17,2.47299e-17,4.37205e-19,1.74554e-18,3.72151
372.207,0.999932,2.34229e-17,2.51629e-18,-2.46393e-19,2.56928e-17,2.34245e-17,2.51646e-18,-2.4641e-19,3.72207
372.262,0.999932,2.20783e-17,5.33825e-19,1.27868e-18,2.38908e-17,2.20798e-17,5.33861e-19,1.27876e-18,3.72262
372.317,0.999932,4.20489e-18,-8.51286e-19,-2.65964e-19,3.08764e-18,4.20517e-18,-8.51343e-19,-2.65983e-19,3.72317
372.373,0.999932,5.37513e-17,9.33558e-19,1.42656e-18,5.61114e-17,5.3755e-17,9.33621e-19,1.42666e-18,3.72373
372.428,0.999932,8.47804e-18,1.38728e-18,-5.42928e-19,9.3224e-18,8.47862e-18,1.38737e-18,-5.42965e-19,3.72428
372.484,0.999932,1.65562e-17,-8.00102e-19,3.17137e-19,1.60732e-17,1.65573e-17,-8.00157e-19,3.17158e-19,3.72484
372.539,0.999932,2.31644e-17,1.94278e-18,-1.34408e-19,2.49727e-17,2.31659e-17,1.94291e-18,-1.34417e-19,3.72539
372.595,0.999932,4.15345e-17,-5.33783e-19,6.60038e-19,4.16608e-17,4.15373e-17,-5.33819e-19,6.60083e-19,3.72595
372.65,0.999932,2.2561e-17,3.75895e-19,7.20428e-19,2.36574e-17,2.25626e-17,3.7592e-19,7.20477e-19,3.7265
372.705,0.999932,9.29977e-18,-2.37707e-19,5.92964e-19,9.65502e-18,9.3004e-18,-2.37724e-19,5.93004e-19,3.72705
372.761,0.999932,2.07735e-17,5.29785e-18,5.40026e-19,2.66114e-17,2.07749e-17,5.29821e-18,5.40062e-19,3.72761
372.816,0.999932,2.83285e-17,-2.39113e-18,-1.1204e-20,2.59262e-17,2.83304e-17,-2.39129e-18,-1.12047e-20,3.72816
372.872,0.999932,1.72115e-17,1.49921e-18,-1.04524e-19,1.86062e-17,1.72126e-17,1.49931e-18,-1.04531e-19,3.72872
372.927,0.999932,1.54467e-17,1.07471e-18,9.80991e-19,1.75024e-17,1.54477e-17,1.07478e-18,9.81057e-19,3.72927
372.983,0.999932,9.86168e-18,3.23525e-19,-7.51811e-20,1.011e-17,9.86234e-18,3.23547e-19,-7.51862e-20,3.72983
373.038,0.999932,5.46802e-17,2.60669e-19,8.91773e-19,5.58327e-17,5.46839e-17,2.60686e-19,8.91834e-19,3.73038
373.094,0.999932,4.84632e-17,1.45509e-18,5.92007e-20,4.99775e-17,4.84665e-17,1.45519e-18,5.92047e-20,3.73094
373.149,0.999932,8.35636e-18,1.10932e-18,1.52452e-18,1.09902e-17,8.35693e-18,1.1094e-18,1.52463e-18,3.73149
373.205,0.999932,1.76491e-17,6.07839e-19,-5.65231e-19,1.76917e-17,1.76503e-17,6.0788e-19,-5.65269e-19,3.73205
373.26,0.999932,4.47992e-17,8.26759e-20,3.49063e-19,4.52309e-17,4.48022e-17,8.26815e-20,3.49086e-19,3.7326
373.316,0.999932,5.00351e-17,2.93025e-18,1.72396e-19,5.31377e-17,5.00385e-17,2.93045e-18,1.72408e-19,3.73316
373.371,0.999933,1.01638e-17,-1.51924e-18,8.90116e-19,9.53466e-18,1.01645e-17,-1.51934e-18,8.90176e-19,3.73371
373.427,0.999933,4.812e-17,6.25581e-19,-1.64683e-19,4.85809e-17,4.81232e-17,6.25623e-19,-1.64694e-19,3.73427
373.482,0.999933,4.94568e-17,-9.2396e-20,1.67874e-21,4.93661e-17,4.94602e-17,-9.24022e-20,1.67885e-21,3.73482
373.538,0.999933,2.68335e-17,3.06368e-19,4.67853e-20,2.71866e-17,2.68353e-17,3.06388e-19,4.67884e-20,3.73538
373.593,0.999933,7.14669e-18,4.80025e-19,6.58409e-19,8.28513e-18,7.14718e-18,4.80057e-19,6.58454e-19,3.73593
373.649,0.999933,2.27652e-17,1.63208e-19,-2.88622e-19,2.26398e-17,2.27667e-17,1.63219e-19,-2.88641e-19,3.73649
373.704,0.999933,3.42047e-17,3.64611e-19,4.22974e-18,3.8799e-17,3.4207e-17,3.64636e-19,4.23003e-18,3.73704
373.76,0.999933,5.37696e-17,1.77597e-18,-1.04332e-18,5.45023e-17,5.37733e-17,1.77609e-18,-1.04339e-18,3.7376
373.815,0.999933,7.38609e-18,-4.18919e-19,9.36489e-19,7.90366e-18,7.38659e-18,-4.18947e-19,9.36552e-19,3.73815
373.871,0.999933,6.22121e-17,2.08119e-18,-8.50394e-20,6.42082e-17,6.22163e-17,2.08133e-18,-8.50451e-20,3.73871
373.926,0.999933,4.17896e-17,-1.57447e-19,-1.68814e-19,4.14634e-17,4.17924e-17,-1.57458e-19,-1.68825e-19,3.73926
373.982,0.999933,2.91115e-17,2.72653e-18,1.88439e-19,3.20265e-17,2.91135e-17,2.72672e-18,1.88451e-19,3.73982
374.037,0.999933,2.19156e-17,-1.02742e-18,1.28384e-18,2.2172e-17,2.19171e-17,-1.02749e-18,1.28393e-18,3.74037
374.093,0.999933,3.85891e-17,9.64692e-19,-2.90549e-19,3.92632e-17,3.85917e-17,9.64757e-19,-2.90568e-19,3.74093
374.149,0.999933,4.43217e-17,6.01891e-18,3.52172e-18,5.38623e-17,4.43247e-17,6.01931e-18,3.52196e-18,3.74149
374.204,0.999933,1.99615e-17,-2.9724e-18,-1.1394e-18,1.58497e-17,1.99629e-17,-2.9726e-18,-1.13948e-18,3.74204
374.26,0.999933,1.1942e-17,1.40251e-18,-1.40046e-19,1.32045e-17,1.19428e-17,1.40261e-18,-1.40056e-19,3.7426
374.315,0.999933,9.65733e-17,1.69774e-18,8.37968e-19,9.9109e-17,9.65798e-17,1.69785e-18,8.38025e-19,3.74315
374.371,0.999933,4.61511e-17,2.58825e-19,2.73942e-19,4.66839e-17,4.61542e-17,2.58843e-19,2.7396e-19,3.74371
374.426,0.999933,4.07157e-17,-3.18903e-19,3.61874e-19,4.07587e-17,4.07185e-17,-3.18925e-19,3.61898e-19,3.74426
374.482,0.999933,1.85811e-17,2.005e-18,8.03214e-19,2.13893e-17,1.85823e-17,2.00513e-18,8.03268e-19,3.74482
374.537,0.999933,5.39772e-17,-3.89668e-19,7.08669e-19,5.42962e-17,5.39808e-17,-3.89694e-19,7.08717e-19,3.74537
374.593,0.999933,1.91235e-17,2.26444e-19,8.6131e-19,2.02113e-17,1.91248e-17,2.26459e-19,8.61367e-19,3.74593
374.649,0.999933,5.1092e-18,3.10496e-18,7.68762e-19,8.98293e-18,5.10954e-18,3.10517e-18,7.68814e-19,3.74649
374.704,0.999933,2.45429e-17,2.02393e-18,1.53832e-18,2.81051e-17,2.45445e-17,2.02406e-18,1.53842e-18,3.74704
374.76,0.999933,5.94541e-17,1.15065e-18,-5.34469e-19,6.00703e-17,5.94581e-17,1.15073e-18,-5.34505e-19,3.7476
374.815,0.999933,1.79391e-17,7.17538e-19,6.56626e-19,1.93133e-17,1.79403e-17,7.17586e-19,6.5667e-19,3.74815
374.871,0.999933,3.04913e-17,-5.47436e-19,4.3064e-19,3.03745e-17,3.04934e-17,-5.47473e-19,4.30669e-19,3.74871
374.927,0.999933,2.19334e-17,1.42082e-18,1.35467e-19,2.34897e-17,2.19349e-17,1.42091e-18,1.35476e-19,3.74927
374.982,0.999933,5.17527e-17,1.31317e-18,1.74341e-18,5.48093e-17,5.17562e-17,1.31326e-18,1.74352e-18,3.74982
375.038,0.999933,7.44324e-18,3.17177e-18,8.6825e-18,1.92975e-17,7.44374e-18,3.17199e-18,8.68308e-18,3.75038
375.094,0.999933,6.99256e-18,1.80991e-18,-4.40749e-18,4.39498e-18,6.99303e-18,1.81003e-18,-4.40779e-18,3.75094
375.149,0.999933,6.25778e-17,-1.25999e-18,1.97309e-18,6.32909e-17,6.25819e-17,-1.26008e-18,1.97322e-18,3.75149
